Date,NOVA7,p_up,position
2015-09-02,0.055640824812423384,0.9146819710731506,UPRO
2015-09-03,0.001635732381895183,0.9146819710731506,UPRO
2015-09-04,-0.04445650225030562,0.9146819710731506,UPRO
2015-09-08,0.07538913878760933,0.9146819710731506,UPRO
2015-09-09,-0.04061422027985562,0.9146819710731506,UPRO
2015-09-10,0.016196986247554612,0.9146819710731506,UPRO
2015-09-11,0.014127890850637481,0.9146819710731506,UPRO
2015-09-14,-0.01232346422690589,0.9146819710731506,UPRO
2015-09-15,0.03942129575811837,0.9146819710731506,UPRO
2015-09-16,0.024356140653753577,0.9146819710731506,UPRO
2015-09-17,-0.005095098562544753,0.9146819710731506,UPRO
2015-09-18,-0.050016960385649956,0.9146819710731506,UPRO
2015-09-21,0.015453565817439063,0.9146819710731506,UPRO
2015-09-22,-0.03840011194153403,0.9146819710731506,UPRO
2015-09-23,-0.006441080376654251,0.9146819710731506,UPRO
2015-09-24,-0.008705421552654302,0.9146819710731506,UPRO
2015-09-25,-0.0026159749849858915,0.9146819710731506,UPRO
2015-09-28,-0.07568355443784569,0.9146819710731506,UPRO
2015-09-29,0.0022291548968740305,0.9146819710731506,UPRO
2015-09-30,0.05682544257049105,0.9146819710731506,UPRO
2015-10-01,0.008036561155712496,0.4810510575771332,UPRO
2015-10-02,-0.003,0.4810510575771332,BIL
2015-10-05,-0.00021905353835316443,0.4810510575771332,BIL
2015-10-06,0.0,0.4810510575771332,BIL
2015-10-07,0.0,0.4810510575771332,BIL
2015-10-08,0.0,0.4810510575771332,BIL
2015-10-09,0.0,0.4810510575771332,BIL
2015-10-12,0.0,0.4810510575771332,BIL
2015-10-13,0.0,0.4810510575771332,BIL
2015-10-14,0.0,0.4810510575771332,BIL
2015-10-15,0.0,0.4810510575771332,BIL
2015-10-16,0.0,0.4810510575771332,BIL
2015-10-19,0.0,0.4810510575771332,BIL
2015-10-20,-0.00021910153331927695,0.4810510575771332,BIL
2015-10-21,0.00021914954932156228,0.4810510575771332,BIL
2015-10-22,0.0,0.4810510575771332,BIL
2015-10-23,0.0,0.4810510575771332,BIL
2015-10-26,-0.00021910153331927695,0.4810510575771332,BIL
2015-10-27,0.0,0.4810510575771332,BIL
2015-10-28,0.0,0.4810510575771332,BIL
2015-10-29,0.0,0.4810510575771332,BIL
2015-10-30,0.0,0.4810510575771332,BIL
2015-11-02,0.0,0.3609791398048401,BIL
2015-11-03,-0.0059312393495002365,0.3609791398048401,SH
2015-11-04,0.0024499563164526172,0.3609791398048401,SH
2015-11-05,0.0009774063110419284,0.3609791398048401,SH
2015-11-06,0.0,0.3609791398048401,SH
2015-11-09,0.009277424447428517,0.3609791398048401,SH
2015-11-10,-0.0014509901892844068,0.3609791398048401,SH
2015-11-11,0.003390750521060415,0.3609791398048401,SH
2015-11-12,0.013520524649961452,0.3609791398048401,SH
2015-11-13,0.010957238558672255,0.3609791398048401,SH
2015-11-16,-0.01413709874286917,0.3609791398048401,SH
2015-11-17,0.0014336500002547492,0.3609791398048401,SH
2015-11-18,-0.01766108845649761,0.3609791398048401,SH
2015-11-19,0.0014577860069204807,0.3609791398048401,SH
2015-11-20,-0.00436687947462111,0.3609791398048401,SH
2015-11-23,0.0014620485501728453,0.3609791398048401,SH
2015-11-24,-0.0004864501371699692,0.3609791398048401,SH
2015-11-25,-0.0004866868860724516,0.3609791398048401,SH
2015-11-27,-0.0009744119533884321,0.3609791398048401,SH
2015-11-30,0.0039004328417551193,0.3609791398048401,SH
2015-12-01,-0.010198982835847192,0.6218517422676086,SH
2015-12-02,-0.03473676589050534,0.6218517422676086,UPRO
2015-12-03,-0.0416477140926923,0.6218517422676086,UPRO
2015-12-04,0.05851895111539229,0.6218517422676086,UPRO
2015-12-07,-0.018230369061755347,0.6218517422676086,UPRO
2015-12-08,-0.02022917437048022,0.6218517422676086,UPRO
2015-12-09,-0.022804579647316192,0.6218517422676086,UPRO
2015-12-10,0.005834119807226257,0.6218517422676086,UPRO
2015-12-11,-0.058629783376592526,0.6218517422676086,UPRO
2015-12-14,0.017318684296654174,0.6218517422676086,UPRO
2015-12-15,0.03077444774864091,0.6218517422676086,UPRO
2015-12-16,0.043671645101670764,0.6218517422676086,UPRO
2015-12-17,-0.04443115746857407,0.6218517422676086,UPRO
2015-12-18,-0.05668777534230507,0.6218517422676086,UPRO
2015-12-21,0.027346395212704655,0.6218517422676086,UPRO
2015-12-22,0.026857003325301054,0.6218517422676086,UPRO
2015-12-23,0.03656188489926149,0.6218517422676086,UPRO
2015-12-24,-0.006961404319592801,0.6218517422676086,UPRO
2015-12-28,-0.004517927584045567,0.6218517422676086,UPRO
2015-12-29,0.031455238114269424,0.6218517422676086,UPRO
2015-12-30,-0.020785834814128212,0.6218517422676086,UPRO
2015-12-31,-0.02974897502927576,0.6218517422676086,UPRO
2016-01-04,-0.04311732956417236,0.7636824250221252,UPRO
2016-01-05,0.005507329385018744,0.7636824250221252,UPRO
2016-01-06,-0.03800835895188437,0.7636824250221252,UPRO
2016-01-07,-0.07211883989174217,0.7636824250221252,UPRO
2016-01-08,-0.03328346940917126,0.7636824250221252,UPRO
2016-01-11,0.0017312767470905044,0.7636824250221252,UPRO
2016-01-12,0.025729397630825268,0.7636824250221252,UPRO
2016-01-13,-0.07543984524419844,0.7636824250221252,UPRO
2016-01-14,0.04879533293951743,0.7636824250221252,UPRO
2016-01-15,-0.06544408379538469,0.7636824250221252,UPRO
2016-01-19,0.0057840218364133555,0.7636824250221252,UPRO
2016-01-20,-0.03799557366510109,0.7636824250221252,UPRO
2016-01-21,0.014517528366974508,0.7636824250221252,UPRO
2016-01-22,0.06313111276616556,0.7636824250221252,UPRO
2016-01-25,-0.04453660963188133,0.7636824250221252,UPRO
2016-01-26,0.03977629836800056,0.7636824250221252,UPRO
2016-01-27,-0.03267571954428272,0.7636824250221252,UPRO
2016-01-28,0.015653770181695226,0.7636824250221252,UPRO
2016-01-29,0.07463020923067187,0.7636824250221252,UPRO
2016-02-01,-0.00301938777945876,0.621449887752533,UPRO
2016-02-02,-0.053568443981619085,0.621449887752533,UPRO
2016-02-03,0.0168000902018266,0.621449887752533,UPRO
2016-02-04,0.004327290338601131,0.621449887752533,UPRO
2016-02-05,-0.05718763853051667,0.621449887752533,UPRO
2016-02-08,-0.04113005911863421,0.621449887752533,UPRO
2016-02-09,-0.00021647117279877115,0.621449887752533,UPRO
2016-02-10,-0.0010837648141606149,0.621449887752533,UPRO
2016-02-11,-0.03622544136140193,0.621449887752533,UPRO
2016-02-12,0.05851902161019762,0.621449887752533,UPRO
2016-02-16,0.04954290841442455,0.621449887752533,UPRO
2016-02-17,0.049635472397194125,0.621449887752533,UPRO
2016-02-18,-0.012353439288268486,0.621449887752533,UPRO
2016-02-19,-0.00019492367431594992,0.621449887752533,UPRO
2016-02-22,0.04202495485919022,0.621449887752533,UPRO
2016-02-23,-0.03639050152435852,0.621449887752533,UPRO
2016-02-24,0.013237078029079141,0.621449887752533,UPRO
2016-02-25,0.03515853225443055,0.621449887752533,UPRO
2016-02-26,-0.005939249957576775,0.621449887752533,UPRO
2016-02-29,-0.02725932263391262,0.621449887752533,UPRO
2016-03-01,0.07428033297410574,0.8210528492927551,UPRO
2016-03-02,0.013757442774173345,0.8210528492927551,UPRO
2016-03-03,0.010221845923511719,0.8210528492927551,UPRO
2016-03-04,0.010642127643745614,0.8210528492927551,UPRO
2016-03-07,0.0020718479049246508,0.8210528492927551,UPRO
2016-03-08,-0.033247349970340845,0.8210528492927551,UPRO
2016-03-09,0.01550248157333578,0.8210528492927551,UPRO
2016-03-10,0.0017546121717371133,0.8210528492927551,UPRO
2016-03-11,0.04887027745464967,0.8210528492927551,UPRO
2016-03-14,-0.0036741053376974087,0.8210528492927551,UPRO
2016-03-15,-0.004525596774143104,0.8210528492927551,UPRO
2016-03-16,0.01801623181891676,0.8210528492927551,UPRO
2016-03-17,0.01852474483795752,0.8210528492927551,UPRO
2016-03-18,0.011692114180527291,0.8210528492927551,UPRO
2016-03-21,0.003691778189737205,0.8210528492927551,UPRO
2016-03-22,-0.0009592831085357689,0.8210528492927551,UPRO
2016-03-23,-0.019689441089605686,0.8210528492927551,UPRO
2016-03-24,-0.002449658904643437,0.8210528492927551,UPRO
2016-03-28,0.002455674469474367,0.8210528492927551,UPRO
2016-03-29,0.028412876352170935,0.8210528492927551,UPRO
2016-03-30,0.011908274212596437,0.8210528492927551,UPRO
2016-03-31,-0.006747223428531068,0.8210528492927551,UPRO
2016-04-01,0.018641325658665053,0.8380628824234009,UPRO
2016-04-04,-0.009150092966536238,0.8380628824234009,UPRO
2016-04-05,-0.02926870012554328,0.8380628824234009,UPRO
2016-04-06,0.03111864855155977,0.8380628824234009,UPRO
2016-04-07,-0.03487063915691413,0.8380628824234009,UPRO
2016-04-08,0.007938630847956762,0.8380628824234009,UPRO
2016-04-11,-0.007715676750206346,0.8380628824234009,UPRO
2016-04-12,0.02883512263279253,0.8380628824234009,UPRO
2016-04-13,0.029287059750476407,0.8380628824234009,UPRO
2016-04-14,0.000764564807555379,0.8380628824234009,UPRO
2016-04-15,-0.004585725529853812,0.8380628824234009,UPRO
2016-04-18,0.021959682096923894,0.8380628824234009,UPRO
2016-04-19,0.009466162313916504,0.8380628824234009,UPRO
2016-04-20,0.0023821610297820595,0.8380628824234009,UPRO
2016-04-21,-0.015740979586608916,0.8380628824234009,UPRO
2016-04-22,0.0006032177002499584,0.8380628824234009,UPRO
2016-04-25,-0.005880596936306048,0.8380628824234009,UPRO
2016-04-26,0.005460248053069439,0.8380628824234009,UPRO
2016-04-27,0.005279859349126337,0.8380628824234009,UPRO
2016-04-28,-0.026410498473212973,0.8380628824234009,UPRO
2016-04-29,-0.016492018986106305,0.8380628824234009,UPRO
2016-05-02,0.02225391243740571,0.8492670655250549,UPRO
2016-05-03,-0.025755056098851647,0.8492670655250549,UPRO
2016-05-04,-0.017624385334444326,0.8492670655250549,UPRO
2016-05-05,0.0008011494719735168,0.8492670655250549,UPRO
2016-05-06,0.009762941042247064,0.8492670655250549,UPRO
2016-05-09,0.003804028111200841,0.8492670655250549,UPRO
2016-05-10,0.036160049729270005,0.8492670655250549,UPRO
2016-05-11,-0.027430673413165185,0.8492670655250549,UPRO
2016-05-12,-0.0001567589238391509,0.8492670655250549,UPRO
2016-05-13,-0.02648451840799715,0.8492670655250549,UPRO
2016-05-16,0.029619792965512426,0.8492670655250549,UPRO
2016-05-17,-0.02720476588858678,0.8492670655250549,UPRO
2016-05-18,0.001285933212981094,0.8492670655250549,UPRO
2016-05-19,-0.010593873945294319,0.8492670655250549,UPRO
2016-05-20,0.01817011559665116,0.8492670655250549,UPRO
2016-05-23,-0.004939779166765579,0.8492670655250549,UPRO
2016-05-24,0.039551515384156355,0.8492670655250549,UPRO
2016-05-25,0.02002493108048098,0.8492670655250549,UPRO
2016-05-26,0.0010570881251492636,0.8492670655250549,UPRO
2016-05-27,0.012219090085158646,0.8492670655250549,UPRO
2016-05-31,-0.004769013984883053,0.8492670655250549,UPRO
2016-06-01,0.005540468763937767,0.5325725078582764,UPRO
2016-06-02,4.393084843734834e-05,0.5325725078582764,SPY
2016-06-03,-0.002987176574418049,0.5325725078582764,SPY
2016-06-06,0.005088606477027913,0.5325725078582764,SPY
2016-06-07,0.0015607134617272589,0.5325725078582764,SPY
2016-06-08,0.0032599525829706266,0.5325725078582764,SPY
2016-06-09,-0.001365049110392591,0.5325725078582764,SPY
2016-06-10,-0.009477791208960418,0.5325725078582764,SPY
2016-06-13,-0.007712014568554082,0.5325725078582764,SPY
2016-06-14,-0.0019666175608221703,0.5325725078582764,SPY
2016-06-15,-0.0013941506105679125,0.5325725078582764,SPY
2016-06-16,0.0029844609538933753,0.5325725078582764,SPY
2016-06-17,-0.0037242593156043835,0.5325725078582764,SPY
2016-06-20,0.00644007446601047,0.5325725078582764,SPY
2016-06-21,0.00283856270953331,0.5325725078582764,SPY
2016-06-22,-0.001631061696185876,0.5325725078582764,SPY
2016-06-23,0.013022502889801668,0.5325725078582764,SPY
2016-06-24,-0.03590905954961354,0.5325725078582764,SPY
2016-06-27,-0.01790973475398261,0.5325725078582764,SPY
2016-06-28,0.01803591786927594,0.5325725078582764,SPY
2016-06-29,0.01702745897473501,0.5325725078582764,SPY
2016-06-30,0.01364582246312307,0.5325725078582764,SPY
2016-07-01,0.002100521740020511,0.9197925925254822,SPY
2016-07-05,-0.023289193566524143,0.9197925925254822,UPRO
2016-07-06,0.016750390067475474,0.9197925925254822,UPRO
2016-07-07,-0.002097020062056476,0.9197925925254822,UPRO
2016-07-08,0.04427450578190295,0.9197925925254822,UPRO
2016-07-11,0.010779150907680668,0.9197925925254822,UPRO
2016-07-12,0.021896682678490542,0.9197925925254822,UPRO
2016-07-13,0.00013902650643737857,0.9197925925254822,UPRO
2016-07-14,0.015442434080175316,0.9197925925254822,UPRO
2016-07-15,-0.0030143704910642333,0.9197925925254822,UPRO
2016-07-18,0.00810789809348944,0.9197925925254822,UPRO
2016-07-19,-0.0035443886212529474,0.9197925925254822,UPRO
2016-07-20,0.012859465494365674,0.9197925925254822,UPRO
2016-07-21,-0.011615284349898891,0.9197925925254822,UPRO
2016-07-22,0.013528008864022834,0.9197925925254822,UPRO
2016-07-25,-0.007550223642892706,0.9197925925254822,UPRO
2016-07-26,0.00040738410453422524,0.9197925925254822,UPRO
2016-07-27,-0.0024440444602231715,0.9197925925254822,UPRO
2016-07-28,0.003267037486667679,0.9197925925254822,UPRO
2016-07-29,0.0036636934153180256,0.9197925925254822,UPRO
2016-08-01,-0.002433465184320971,0.40851855278015137,UPRO
2016-08-02,-0.002781509213268471,0.40851855278015137,BIL
2016-08-03,-0.00021844305893581328,0.40851855278015137,BIL
2016-08-04,0.0,0.40851855278015137,BIL
2016-08-05,0.0,0.40851855278015137,BIL
2016-08-08,0.0,0.40851855278015137,BIL
2016-08-09,0.0,0.40851855278015137,BIL
2016-08-10,0.0,0.40851855278015137,BIL
2016-08-11,0.0,0.40851855278015137,BIL
2016-08-12,0.0,0.40851855278015137,BIL
2016-08-15,0.0,0.40851855278015137,BIL
2016-08-16,0.0,0.40851855278015137,BIL
2016-08-17,0.0,0.40851855278015137,BIL
2016-08-18,0.00021849078673152889,0.40851855278015137,BIL
2016-08-19,-0.00021844305893581328,0.40851855278015137,BIL
2016-08-22,0.0,0.40851855278015137,BIL
2016-08-23,0.0,0.40851855278015137,BIL
2016-08-24,0.00021849078673152889,0.40851855278015137,BIL
2016-08-25,-0.00021844305893581328,0.40851855278015137,BIL
2016-08-26,0.0,0.40851855278015137,BIL
2016-08-29,0.00021849078673152889,0.40851855278015137,BIL
2016-08-30,0.0,0.40851855278015137,BIL
2016-08-31,0.0,0.40851855278015137,BIL
2016-09-01,0.0,0.5751899480819702,BIL
2016-09-02,0.001508036080397737,0.5751899480819702,SPY
2016-09-06,0.003022552837604664,0.5751899480819702,SPY
2016-09-07,-9.160819200748627e-05,0.5751899480819702,SPY
2016-09-08,-0.002283235405021289,0.5751899480819702,SPY
2016-09-09,-0.02393451504907884,0.5751899480819702,SPY
2016-09-12,0.014347265276128063,0.5751899480819702,SPY
2016-09-13,-0.014375581580405528,0.5751899480819702,SPY
2016-09-14,-0.00037497562658461714,0.5751899480819702,SPY
2016-09-15,0.009992846385731946,0.5751899480819702,SPY
2016-09-16,-0.0038656817313196257,0.5751899480819702,SPY
2016-09-19,0.00018729793402405548,0.5751899480819702,SPY
2016-09-20,4.706562097123168e-05,0.5751899480819702,SPY
2016-09-21,0.011245571770819307,0.5751899480819702,SPY
2016-09-22,0.006301356209614584,0.5751899480819702,SPY
2016-09-23,-0.005479354948977555,0.5751899480819702,SPY
2016-09-26,-0.008101965119145293,0.5751899480819702,SPY
2016-09-27,0.00620775890618086,0.5751899480819702,SPY
2016-09-28,0.00496362367866765,0.5751899480819702,SPY
2016-09-29,-0.009047276310458652,0.5751899480819702,SPY
2016-09-30,0.007546151414749236,0.5751899480819702,SPY
2016-10-03,-0.0024041915055407204,0.2525481879711151,SPY
2016-10-04,0.005484999734246212,0.2525481879711151,SDS
2016-10-05,-0.008413610253481418,0.2525481879711151,SDS
2016-10-06,-0.0012120382689030373,0.2525481879711151,SDS
2016-10-07,0.00667462055973278,0.2525481879711151,SDS
2016-10-10,-0.00964434153410354,0.2525481879711151,SDS
2016-10-11,0.024345881292422655,0.2525481879711151,SDS
2016-10-12,-0.0017824538166520965,0.2525481879711151,SDS
2016-10-13,0.005952152054227833,0.2525481879711151,SDS
2016-10-14,-0.0005916308352204025,0.2525481879711151,SDS
2016-10-17,0.006512864193698009,0.2525481879711151,SDS
2016-10-18,-0.012941442529729175,0.2525481879711151,SDS
2016-10-19,-0.0035754408851355057,0.2525481879711151,SDS
2016-10-20,0.0029903608619143984,0.2525481879711151,SDS
2016-10-21,-0.0005963970632709703,0.2525481879711151,SDS
2016-10-24,-0.00835319057494166,0.2525481879711151,SDS
2016-10-25,0.005414837040387921,0.2525481879711151,SDS
2016-10-26,0.004787858389307509,0.2525481879711151,SDS
2016-10-27,0.004765044033257393,0.2525481879711151,SDS
2016-10-28,0.005927543104605304,0.2525481879711151,SDS
2016-10-31,0.0011784695070904405,0.2525481879711151,SDS
2016-11-01,0.012948616610622965,0.6520333290100098,SDS
2016-11-02,-0.022089739119498738,0.6520333290100098,UPRO
2016-11-03,-0.013323268432490099,0.6520333290100098,UPRO
2016-11-04,-0.004703608341497412,0.6520333290100098,UPRO
2016-11-07,0.06585347494554683,0.6520333290100098,UPRO
2016-11-08,0.013587226032531818,0.6520333290100098,UPRO
2016-11-09,0.0340058762890183,0.6520333290100098,UPRO
2016-11-10,0.0061409285695290805,0.6520333290100098,UPRO
2016-11-11,-0.006646077934650663,0.6520333290100098,UPRO
2016-11-14,0.0019117481853172524,0.6520333290100098,UPRO
2016-11-15,0.02330324960641339,0.6520333290100098,UPRO
2016-11-16,-0.005060741229626409,0.6520333290100098,UPRO
2016-11-17,0.014589654740190694,0.6520333290100098,UPRO
2016-11-18,-0.0065960611208021325,0.6520333290100098,UPRO
2016-11-21,0.022443486924679457,0.6520333290100098,UPRO
2016-11-22,0.005845087449373398,0.6520333290100098,UPRO
2016-11-23,0.0018076747462285603,0.6520333290100098,UPRO
2016-11-25,0.01147211257490155,0.6520333290100098,UPRO
2016-11-28,-0.014145648279937362,0.6520333290100098,UPRO
2016-11-29,0.005687839542267037,0.6520333290100098,UPRO
2016-11-30,-0.007969456485371396,0.6520333290100098,UPRO
2016-12-01,-0.011531181601479368,0.40919336676597595,UPRO
2016-12-02,-0.0032186514300061005,0.40919336676597595,BIL
2016-12-05,0.0,0.40919336676597595,BIL
2016-12-06,0.000218699248909493,0.40919336676597595,BIL
2016-12-07,0.0,0.40919336676597595,BIL
2016-12-08,0.0,0.40919336676597595,BIL
2016-12-09,0.0,0.40919336676597595,BIL
2016-12-12,-0.00021865143000610043,0.40919336676597595,BIL
2016-12-13,0.000218699248909493,0.40919336676597595,BIL
2016-12-14,0.0,0.40919336676597595,BIL
2016-12-15,0.0,0.40919336676597595,BIL
2016-12-16,-0.00021865143000610043,0.40919336676597595,BIL
2016-12-19,0.000218699248909493,0.40919336676597595,BIL
2016-12-20,-0.00021865143000610043,0.40919336676597595,BIL
2016-12-21,0.000218699248909493,0.40919336676597595,BIL
2016-12-22,-0.00021865143000610043,0.40919336676597595,BIL
2016-12-23,0.0,0.40919336676597595,BIL
2016-12-27,0.000218699248909493,0.40919336676597595,BIL
2016-12-28,-2.191659039585403e-05,0.40919336676597595,BIL
2016-12-29,0.00021896491334216783,0.40919336676597595,BIL
2016-12-30,-0.0004373195838108801,0.40919336676597595,BIL
2017-01-03,0.0004375109159024948,0.470236212015152,BIL
2017-01-04,0.0,0.470236212015152,BIL
2017-01-05,-0.0002189169782049749,0.470236212015152,BIL
2017-01-06,0.00021896491334216783,0.470236212015152,BIL
2017-01-09,0.0,0.470236212015152,BIL
2017-01-10,-0.0002189169782049749,0.470236212015152,BIL
2017-01-11,0.00021896491334216783,0.470236212015152,BIL
2017-01-12,0.0,0.470236212015152,BIL
2017-01-13,0.0,0.470236212015152,BIL
2017-01-17,0.0,0.470236212015152,BIL
2017-01-18,-0.0002189169782049749,0.470236212015152,BIL
2017-01-19,0.0,0.470236212015152,BIL
2017-01-20,0.00021896491334216783,0.470236212015152,BIL
2017-01-23,-0.0002189169782049749,0.470236212015152,BIL
2017-01-24,0.0,0.470236212015152,BIL
2017-01-25,0.00021896491334216783,0.470236212015152,BIL
2017-01-26,0.00021871122916539143,0.470236212015152,BIL
2017-01-27,-0.0004375325140963948,0.470236212015152,BIL
2017-01-30,0.00043772403259279,0.470236212015152,BIL
2017-01-31,-0.0002186634050233005,0.470236212015152,BIL
2017-02-01,6.532532009417835e-05,0.2273668795824051,BIL
2017-02-02,-0.0043726934088753585,0.2273668795824051,SDS
2017-02-03,-0.014432678037194835,0.2273668795824051,SDS
2017-02-06,0.004184023784799873,0.2273668795824051,SDS
2017-02-07,-0.0006944492488103471,0.2273668795824051,SDS
2017-02-08,-0.0020847955311215083,0.2273668795824051,SDS
2017-02-09,-0.011838732470315083,0.2273668795824051,SDS
2017-02-10,-0.007751781309838668,0.2273668795824051,SDS
2017-02-13,-0.011363716767292753,0.2273668795824051,SDS
2017-02-14,-0.007902138531895808,0.2273668795824051,SDS
2017-02-15,-0.009413752952352139,0.2273668795824051,SDS
2017-02-16,0.002193329444967862,0.2273668795824051,SDS
2017-02-17,-0.0036469983084533864,0.2273668795824051,SDS
2017-02-21,-0.01171311228775096,0.2273668795824051,SDS
2017-02-22,0.0007407459585739851,0.2273668795824051,SDS
2017-02-23,-0.000740197660148656,0.2273668795824051,SDS
2017-02-24,-0.002222237875721733,0.2273668795824051,SDS
2017-02-27,-0.0044543744310167055,0.2273668795824051,SDS
2017-02-28,0.005965739545716886,0.2273668795824051,SDS
2017-03-01,-0.02742758190555239,0.4335065186023712,SDS
2017-03-02,-0.003,0.4335065186023712,BIL
2017-03-03,0.00021899599439967332,0.4335065186023712,BIL
2017-03-06,0.00021915372723824156,0.4335065186023712,BIL
2017-03-07,-0.00043800578229324927,0.4335065186023712,BIL
2017-03-08,0.0,0.4335065186023712,BIL
2017-03-09,0.0,0.4335065186023712,BIL
2017-03-10,0.00021899599439967332,0.4335065186023712,BIL
2017-03-13,-0.00021894804565469883,0.4335065186023712,BIL
2017-03-14,0.0,0.4335065186023712,BIL
2017-03-15,0.00021899599439967332,0.4335065186023712,BIL
2017-03-16,0.00021915372723824156,0.4335065186023712,BIL
2017-03-17,0.0,0.4335065186023712,BIL
2017-03-20,-0.0002191057094054205,0.4335065186023712,BIL
2017-03-21,0.00021915372723824156,0.4335065186023712,BIL
2017-03-22,0.0,0.4335065186023712,BIL
2017-03-23,-0.0002191057094054205,0.4335065186023712,BIL
2017-03-24,0.00021915372723824156,0.4335065186023712,BIL
2017-03-27,0.0,0.4335065186023712,BIL
2017-03-28,0.0,0.4335065186023712,BIL
2017-03-29,0.0,0.4335065186023712,BIL
2017-03-30,0.0,0.4335065186023712,BIL
2017-03-31,-0.0002191057094054205,0.4335065186023712,BIL
2017-04-03,8.772319537042605e-05,0.5265170931816101,BIL
2017-04-04,-0.002362544855531443,0.5265170931816101,SPY
2017-04-05,-0.0029727212232238953,0.5265170931816101,SPY
2017-04-06,0.0028112983178079087,0.5265170931816101,SPY
2017-04-07,-0.0010193768295847505,0.5265170931816101,SPY
2017-04-10,0.000595162210319522,0.5265170931816101,SPY
2017-04-11,-0.0011896911775250985,0.5265170931816101,SPY
2017-04-12,-0.004381894855484458,0.5265170931816101,SPY
2017-04-13,-0.006494774961137928,0.5265170931816101,SPY
2017-04-17,0.008859676766539204,0.5265170931816101,SPY
2017-04-18,-0.0029841036597749726,0.5265170931816101,SPY
2017-04-19,-0.001838753963162465,0.5265170931816101,SPY
2017-04-20,0.008139176564839978,0.5265170931816101,SPY
2017-04-21,-0.003187140119540244,0.5265170931816101,SPY
2017-04-24,0.010998066674597684,0.5265170931816101,SPY
2017-04-25,0.005818718340199203,0.5265170931816101,SPY
2017-04-26,-0.0006287030725307119,0.5265170931816101,SPY
2017-04-27,0.0008387981183286541,0.5265170931816101,SPY
2017-04-28,-0.002179312826896762,0.5265170931816101,SPY
2017-05-01,0.002519924581127153,0.4193817377090454,SPY
2017-05-02,-0.003218696832030463,0.4193817377090454,BIL
2017-05-03,0.0,0.4193817377090454,BIL
2017-05-04,0.0002187446707970775,0.4193817377090454,BIL
2017-05-05,-0.00021869683203046275,0.4193817377090454,BIL
2017-05-08,0.0002187446707970775,0.4193817377090454,BIL
2017-05-09,0.0,0.4193817377090454,BIL
2017-05-10,0.00021900514523354175,0.4193817377090454,BIL
2017-05-11,0.0,0.4193817377090454,BIL
2017-05-12,-0.00021895719248177237,0.4193817377090454,BIL
2017-05-15,0.00021900514523354175,0.4193817377090454,BIL
2017-05-16,0.0,0.4193817377090454,BIL
2017-05-17,0.000219059941046984,0.4193817377090454,BIL
2017-05-18,0.0,0.4193817377090454,BIL
2017-05-19,-0.0002190119642989652,0.4193817377090454,BIL
2017-05-22,0.000219059941046984,0.4193817377090454,BIL
2017-05-23,0.0,0.4193817377090454,BIL
2017-05-24,-0.0002190119642989652,0.4193817377090454,BIL
2017-05-25,0.000219059941046984,0.4193817377090454,BIL
2017-05-26,0.00021829288186459017,0.4193817377090454,BIL
2017-05-30,-0.0004372094064623022,0.4193817377090454,BIL
2017-05-31,0.0,0.4193817377090454,BIL
2017-06-01,0.00037184705752779657,0.4707563519477844,BIL
2017-06-02,-0.00021856767304007096,0.4707563519477844,BIL
2017-06-05,0.00021861545531143278,0.4707563519477844,BIL
2017-06-06,-0.00021856767304007096,0.4707563519477844,BIL
2017-06-07,0.0004375391091029357,0.4707563519477844,BIL
2017-06-08,-0.00021882790802363328,0.4707563519477844,BIL
2017-06-09,0.0002188758041579142,0.4707563519477844,BIL
2017-06-12,-0.00021882790802363328,0.4707563519477844,BIL
2017-06-13,0.0002188758041579142,0.4707563519477844,BIL
2017-06-14,-0.00021882790802363328,0.4707563519477844,BIL
2017-06-15,0.0,0.4707563519477844,BIL
2017-06-16,0.00043795702906135325,0.4707563519477844,BIL
2017-06-19,-0.00021898531874375848,0.4707563519477844,BIL
2017-06-20,0.0,0.4707563519477844,BIL
2017-06-21,0.0002190332838172271,0.4707563519477844,BIL
2017-06-22,0.000218574657105286,0.4707563519477844,BIL
2017-06-23,-0.00021852689266455005,0.4707563519477844,BIL
2017-06-26,-0.00021898531874375848,0.4707563519477844,BIL
2017-06-27,0.0,0.4707563519477844,BIL
2017-06-28,0.00043765581604726655,0.4707563519477844,BIL
2017-06-29,-0.00021852689266455005,0.4707563519477844,BIL
2017-06-30,0.000218574657105286,0.4707563519477844,BIL
2017-07-03,0.00010880155294712424,0.74925297498703,BIL
2017-07-05,0.0035147139119698937,0.74925297498703,UPRO
2017-07-06,-0.02665158378811916,0.74925297498703,UPRO
2017-07-07,0.01838460046362922,0.74925297498703,UPRO
2017-07-10,0.0027847588940987933,0.74925297498703,UPRO
2017-07-11,-0.0022983114500556567,0.74925297498703,UPRO
2017-07-12,0.022554740800758477,0.74925297498703,UPRO
2017-07-13,0.004693237517583659,0.74925297498703,UPRO
2017-07-14,0.01326618094801102,0.74925297498703,UPRO
2017-07-17,9.21631694015268e-05,0.74925297498703,UPRO
2017-07-18,0.001567183974889641,0.74925297498703,UPRO
2017-07-19,0.016200266177125222,0.74925297498703,UPRO
2017-07-20,0.0007245670956756989,0.74925297498703,UPRO
2017-07-21,-0.001991280133232576,0.74925297498703,UPRO
2017-07-24,-0.0009974629769736731,0.74925297498703,UPRO
2017-07-25,0.005991627054468651,0.74925297498703,UPRO
