date,NOVA27_CC,NOVA27_OVN,NOVA27_LO
2019-01-31,0.006572297593588041,0.004344745090161893,0.028373108940485697
2019-02-01,-0.005904254852646619,-0.00872778913502944,-0.0021994735650501143
2019-02-04,0.005772847794296343,-0.0006586715013890955,0.012331069847915533
2019-02-05,-0.00030236003517898364,0.0032584491085905004,0.005406823985288034
2019-02-06,-0.010413237046781564,-0.00042163651582620713,-0.003712104122095583
2019-02-07,0.004414595720093707,-0.00013540751927400025,-0.009927853010151788
2019-02-08,-9.827372653024055e-05,-0.0030110570198191525,0.0032638114022365385
2019-02-11,0.0006809075812512222,0.003080153868575231,0.0020177162470824466
2019-02-12,0.00894899581274151,-0.000275467901426052,0.0201163320959864
2019-02-13,-0.00684093120068603,-0.0018190537376113316,-0.00605381857716405
2019-02-14,0.0036310915562475232,0.0004077036591966115,0.0032219103615690136
2019-02-15,0.0022547009769574586,-0.0017073520143014117,0.006752436970539488
2019-02-19,0.0019863029932427403,-0.0018390899283820211,0.003930076268924277
2019-02-20,-0.0027118229565152078,-0.0001352394581752072,-0.0050848826815168445
2019-02-21,0.009516787415226002,-0.0012713361190686227,0.0005784416937615554
2019-02-22,0.0015687144798083533,0.0004877151162024586,0.011252073940151486
2019-02-25,0.0002916877827131459,0.0008273596833757946,0.002803872138818653
2019-02-26,0.005318208536451875,0.0013271234828553414,0.001571287524695431
2019-02-27,0.005377188520551501,0.008201890551019953,0.005652135250850388
2019-02-28,-0.007806563752904317,-0.0008681008127782387,-0.00961897604449825
2019-03-01,0.013134123110890928,0.0071044480247385525,0.008831746968347121
2019-03-04,-0.012431138228093806,-0.0015288927681037163,-0.011414110481682869
2019-03-05,-0.0005971010385428792,0.0016939339459555727,-0.006408077969660741
2019-03-06,0.0021868912490605736,-0.006233089794995516,-0.01027301502935092
2019-03-07,0.006553684444272957,0.0013596504468617045,-0.003979853097793862
2019-03-08,-0.0038756630492697624,-0.0019078019753443146,0.0013438527902974394
2019-03-11,0.0013961320470650801,0.0006667994159052395,0.02294019941038941
2019-03-12,0.004417112151172742,0.0007410987852177864,0.002802556171663573
2019-03-13,0.0020827951132692977,-0.0011975826111752966,0.01121411951063003
2019-03-14,0.0050750489252410665,0.004292825679070245,0.00448070474025195
2019-03-15,-0.003778743216338753,0.004777325727519755,0.00037135814269396777
2019-03-18,0.013512303397745486,0.0017597752118092005,0.006669903715683469
2019-03-19,-0.00282956972974897,-0.0006110065283511544,0.003804814958175895
2019-03-20,0.009170329743579763,-0.001328264500647747,0.004771097259610291
2019-03-21,-0.005680558204881139,-0.0015838858211530528,0.015152985517945727
2019-03-22,-0.003225210661523659,0.0011199681951808982,-0.026685850641327415
2019-03-25,0.0032870863108480754,0.0019752974781406035,0.0005090616090861479
2019-03-26,-0.0075744579110897155,-0.0038793586487189348,0.002627173225510216
2019-03-27,-0.008397828057525827,-0.001641702079601548,-0.010803945080068312
2019-03-28,-0.0012160223715642297,-0.00019213540108399259,0.002053817442113703
2019-03-29,-4.81240004561621e-05,3.436110142474003e-05,0.01082106408652721
2019-04-01,-0.00899833984922669,0.0023578939445942472,0.010031278114716158
2019-04-02,-0.002280375592117989,-0.002844799714160428,-0.0009087718864861483
2019-04-03,-0.005065459766450009,0.00035859082911591286,0.0031885588970874124
2019-04-04,-0.0025615562706380653,0.011095443295633455,-0.009110815384242455
2019-04-05,-0.004577790753255528,0.0009725035691835139,0.004427214533013091
2019-04-08,-0.0035505481322047894,-0.004397971659683365,-0.005470962341049525
2019-04-09,0.002992094631073961,-0.0014755202635633904,-0.002826969375367405
2019-04-10,-0.0012890339763085073,-2.6483775233654503e-05,0.0023281752630748944
2019-04-11,-0.0010262081800876286,0.0013689831850799525,-0.002390088855754613
2019-04-12,-0.017756951741858165,-0.004203328847986942,-0.011625432278955884
2019-04-15,0.0037358464043791948,0.002640088064466029,0.0031580157486182257
2019-04-16,-0.012255223773211366,0.006542648117881911,-0.005404039419080798
2019-04-17,-0.008442778589755241,0.0028354118135939465,-0.015065248284374524
2019-04-18,0.0030524300567200233,0.0013522014872389802,0.006897644888610633
2019-04-22,0.01833810948750674,0.0002770938309562651,0.01435982796447426
2019-04-23,0.01048325768108228,0.007462260297378043,0.01566151463610128
2019-04-24,-0.0016791000616549027,-0.001041938748734406,-0.00230966829292909
2019-04-25,0.0023416679380409595,-0.0027807340247346453,0.004731772399223478
2019-04-26,0.01227438753681226,0.003602573188380676,0.016558441257847646
2019-04-29,-0.0011869723130596087,1.435623063994701e-06,0.0010128418779020818
2019-04-30,0.00013238715022530038,0.0024058261485103718,0.005696498950896067
2019-05-01,0.003219058064365465,0.003510252800316949,-0.0077412261887808255
2019-05-02,-0.010260612834714099,-0.006060675153252036,-0.002355092311268247
2019-05-03,0.0006423708830313735,0.0019966767907604877,0.013845351384207573
2019-05-06,0.005438547691184903,0.0009896799728502876,-0.0008200035625880232
2019-05-07,-0.0005526914068095354,-0.0007501761397495814,-0.022049300632423954
2019-05-08,0.006292742767898352,0.0010502031886867047,0.0015330665089531514
2019-05-09,0.006615457944444202,0.0034930533972613253,-0.0037978267875540817
2019-05-10,0.008047865872949,0.0016149377620113818,0.007567243811610369
2019-05-13,0.004085479105989675,-0.0007423949990220673,-0.027190257762976126
2019-05-14,0.002306911659576249,0.0009687076035136637,0.013369268266678946
2019-05-15,-0.009061880945977152,-0.003694657832533266,-0.0006104274833464872
2019-05-16,0.005938238488775217,0.002119824692471261,0.009864304997715845
2019-05-17,0.004865952836178243,-0.004028632882625738,-0.006571084940516482
2019-05-20,0.004615208836731488,0.0022128814448795654,-0.01507836383033706
2019-05-21,-0.004289421712090758,0.0047743346591981655,0.0076312656017499935
2019-05-22,-0.00020183539809628427,-0.007596906626902935,-0.009058624319310793
2019-05-23,-0.007969470292121205,-0.002837197509580592,-0.01783205618604501
2019-05-24,0.004312156948034851,-0.0004997437692245477,-0.0006567794287766217
2019-05-28,0.004853515971007738,0.000678502887088539,-0.005460373250651674
2019-05-29,-0.0025292903374277693,0.0005091771834031199,-0.004420106179907357
2019-05-30,0.0009679865779214539,-0.003382692954210376,0.0014678363989607652
2019-05-31,0.0041091945633796815,-0.0004427598054813405,-0.012383116905901128
2019-06-03,-0.009324400322353743,-0.0012869831116628983,-0.01885071054209614
2019-06-04,-0.02392474404815608,-0.003503377162675469,0.01742526499264099
2019-06-05,0.004359833300184002,-0.0011653962521313453,0.007934322328488952
2019-06-06,-0.009536933585388496,-0.002592749146638485,0.0066748035632611565
2019-06-07,0.0003698492058223594,0.001280561095639532,0.013303063744443833
2019-06-10,-0.007897137610764927,-0.005319205971181008,0.009550070318317195
2019-06-11,-0.008343501757393434,-0.0074516651903534965,-0.001911822731598034
2019-06-12,0.02180860083158337,0.0013322998730007642,0.0034039548175228253
2019-06-13,-0.003984778061452286,0.000127579807679035,0.0068888076609714965
2019-06-14,0.006952345926806492,0.011087869289926345,-0.00012412120354817749
2019-06-17,-0.0012702072236316034,-0.0018432097629434985,0.002889088851554245
2019-06-18,-0.01132594365448876,-0.0035049727114068513,0.00888068687952609
2019-06-19,0.010550548832784602,-0.0016198865912170125,0.010790710231660616
2019-06-20,-0.0083215862256107,-0.007817268308815826,0.006333235578928365
2019-06-21,-0.0003493625461548071,0.002955046999193578,-0.0026065709647246525
2019-06-24,-0.008134229456156484,-0.0025137890200480515,-0.004196280606134805
2019-06-25,8.498253620181076e-06,-0.003659366014332333,-0.011182251760721386
2019-06-26,-0.014966952225314712,-0.005630342206759231,-0.0016916478945855572
2019-06-27,-0.0017603577162723437,-0.0026207981317028393,0.004322685977662366
2019-06-28,-0.003639923171173465,-0.0020347305425503118,0.0027667269593616654
2019-07-01,-0.0020710008561397823,-0.010907440873036835,0.010853341550632112
2019-07-02,0.008579317139345378,0.0005865859851340036,0.005206339601753175
2019-07-03,-0.001947100803640467,-0.005646288565876022,0.009719303274897097
2019-07-05,0.009895162941338942,0.0038954939930234246,-0.00018697754089450644
2019-07-08,0.003528844882883953,0.0032102427915697623,-0.0030452070377545047
2019-07-09,0.004086859996369907,0.0019309552415676225,0.0059650302652598745
2019-07-10,0.0004526175037256389,0.0007563579781245557,0.008229806822109354
2019-07-11,0.0009733058827177473,0.0033526425878245055,0.00877965493163848
2019-07-12,-0.015817642986704586,-0.0014480593664484955,0.0026436783178373615
2019-07-15,-0.0017794121741965484,-0.00032671992525318304,0.002842180822619067
2019-07-16,-0.00428408500941042,0.0031539949930632586,-0.006391135789484504
2019-07-17,0.004142908527867151,-0.0005293756886685097,-0.0007173607456437804
2019-07-18,-0.0062954548751317785,-0.0018359059562468752,-0.0013288606106731876
2019-07-19,-0.00894244750655271,0.002930652748929363,-0.010519420239561417
2019-07-22,-0.006544393254936288,0.0009737020770682618,0.0033887001394418805
2019-07-23,-0.012854046220625583,-0.0044644679237618385,0.005050660660755536
2019-07-24,-0.007065136789609362,0.0005433034157055314,0.006635031908598465
2019-07-25,0.01423907160457728,0.008528436390203075,-0.006290075186783605
2019-07-26,0.0014605876875094619,0.0020944235259151454,0.004908902061328879
2019-07-29,-0.008681013581102247,0.002420501405337783,-0.0033767710546037224
2019-07-30,-0.007175289223401993,0.0016426019041210884,-0.0050913669981239255
2019-07-31,0.0013576312590823144,0.0017706625342739702,-0.017414251409213287
2019-08-01,0.012560442826493401,0.0012547399616914313,-0.0038878288580632588
2019-08-02,-0.007971513208535484,-0.0016158688933120872,-0.011088321869498187
2019-08-05,0.001360201256332916,-0.0027707587785951843,-0.03223113126295483
2019-08-06,0.005490669767699352,0.0005313918149383316,0.01754046201060372
2019-08-07,-0.005637654466022292,-0.00037011412361852476,-0.006363652783610253
2019-08-08,0.0030059445553740623,0.0005146358251364448,0.02187844980036946
2019-08-09,0.003018883856919974,0.0014551839633007437,-0.0032963634334510217
2019-08-12,0.009130517865143208,0.0029100302162200385,-0.013562269946444317
2019-08-13,0.00533076987938328,0.0015731988283925078,0.018971036994358093
2019-08-14,0.006862285708583337,0.006189786511879748,-0.02982920926760054
2019-08-15,0.000754660328241208,-0.002982699056453986,0.0022556502678598212
2019-08-16,-0.010245668515463935,0.005129109136846255,0.005569813045059413
2019-08-19,-0.007944793914202176,-0.001731287540204263,0.00482762226920771
2019-08-20,0.003996820664544898,0.0043082112865758145,-0.0018582357509676405
2019-08-21,8.267957101039131e-05,-0.012871984257304781,0.01290221802723961
2019-08-22,-0.008475356485395748,-0.002942522369120149,-0.005866544863437774
2019-08-23,0.008054876989250847,0.00630133029262524,-0.02221469297683432
2019-08-26,0.00488072040331936,-0.0015920955744750161,0.014407912221876295
2019-08-27,0.00035029628799863085,0.001050789680259068,-0.003255764767409397
2019-08-28,-0.015897333722074226,-0.003021292661072183,-0.0024627478981445574
2019-08-29,-0.005199699484259745,-0.001925627863116209,0.01368279422366542
2019-08-30,-0.00485596546361795,-0.003139599059156017,-0.0003224325982631778
2019-09-03,-0.000582248523779116,0.0008435191333538762,-0.008634423707739581
2019-09-04,-0.0015801022621849546,-0.0031893832781182403,0.010545358490188684
2019-09-05,-0.006436711122370677,0.00673765739593317,0.017280628844691615
2019-09-06,0.00138438915233532,-0.0004206317106948519,-0.00016876403375000156
2019-09-09,-0.02860145801794367,-0.002983507624711468,-0.017330751218829155
2019-09-10,-0.02945996781460828,-0.007979606056996403,-0.014842222937753802
2019-09-11,-0.005536251677599215,-0.0016729195950474065,0.009399535183384778
2019-09-12,0.0070343274724005474,0.009624410814175411,0.007331517801436539
2019-09-13,-0.007840498638319171,-0.0045766016645421796,-0.005056713855013717
2019-09-16,0.009232826950921848,0.0005327890100773277,0.003387197994923663
2019-09-17,0.005229866218589762,0.004963345445255785,0.0076479745763806135
2019-09-18,-0.00012198050291732936,-3.894168523386121e-05,0.002893619733068209
2019-09-19,0.0031012432403129354,0.0013521857415968567,0.0009154565774901037
2019-09-20,0.005791096877763136,0.0009476758693857892,-0.00387444904095986
2019-09-23,-0.004058512412420856,0.0035060378908679754,-0.003493798569311069
2019-09-24,0.0027394951513624263,0.0026647440599658623,-0.012368401682458374
2019-09-25,-0.0037289861848360034,-0.0024485825843381438,0.00609033121448841
2019-09-26,-0.010950694491931789,0.0026382883181756966,-0.0031745576165028155
2019-09-27,-0.014716784933558812,-0.001628238276127303,-0.015057807736387674
2019-09-30,0.004906319162080919,-0.0008448151499314441,0.00936564607519167
2019-10-01,0.004104130137503082,-0.0013328371496068138,-0.009881109036594083
2019-10-02,0.00010588566991831657,-0.0014602935231593055,-0.015020402838341418
2019-10-03,0.013835795043849042,0.0068174074886351525,0.01389782115919013
2019-10-04,-0.00017197871372521818,0.004733600211116552,0.016277276579297985
2019-10-07,0.00194669441021883,-0.0015329830960349566,-0.0011994180166602037
2019-10-08,-0.005095754747768157,0.004548167389897518,-0.023921659288164136
2019-10-09,0.0026889311357595974,0.0026506482473899196,0.01353992560954478
2019-10-10,-0.007538716941029856,-0.004946192127600114,0.002690831944370964
2019-10-11,-0.004666905504305029,-0.003641548843554588,0.012286781702290363
2019-10-14,-0.0034934087605121627,0.0032162184851536107,-0.0002727325945467097
2019-10-15,-0.0008606675417012323,0.002710523524969988,0.011617570165303915
2019-10-16,-0.01603881032416854,-0.016026042308415665,-0.013228407422364629
2019-10-17,-0.0024098661735922236,0.0021886362295709507,0.0011632633383358631
2019-10-18,-0.01123276813587183,0.0021651387181358507,-0.012358117264052525
2019-10-21,-0.0021653386907796394,-0.002374875520331554,0.0036261929105200655
2019-10-22,-0.021414354925486934,0.006967152966550672,-0.017614686694389446
2019-10-23,-0.002988538680029096,-0.0017877479799038982,-0.0009923310546873449
2019-10-24,0.003077098339528638,-0.00017598453146635412,0.020938309762350706
2019-10-25,-0.017217640161257198,-0.0033352896570881477,0.008256990492912864
2019-10-28,0.007736953977932292,-0.00037321715552361906,0.013248099686723979
2019-10-29,-0.0021833823298501474,0.003919369685265206,-0.00271981623479588
2019-10-30,0.010542293934430848,0.0015303462242040157,0.009122033326230516
2019-10-31,0.0027443343190493574,-0.00026392813458513435,-0.00704028682270258
2019-11-01,-0.007198618713710048,-0.003471295509815397,0.009690150417953581
2019-11-04,-0.023173510664441586,-0.007406505781543981,-0.0076682509108675365
2019-11-05,-0.00919381753897599,-0.0007142151830046851,-0.006877586379938528
2019-11-06,-0.002235087049990526,0.0016919383620970564,0.0005927741408131234
2019-11-07,-0.0066753851717720756,-0.0043098367957920105,0.004139766162889391
2019-11-08,0.009194839653676746,0.005367239115243951,0.010222182400987302
2019-11-11,-0.0015664662914688045,0.000631572311425177,-0.00196873534072588
2019-11-12,0.008639601231593175,0.0035406202050432987,0.007468592631428373
2019-11-13,0.0177842177108364,0.00427711645285055,0.009678198487124147
2019-11-14,0.0041828167684004325,0.0011762766978832386,0.0035463299888312985
2019-11-15,0.005386834522090711,-0.0007815767359632629,0.013713456189131713
2019-11-18,0.004880720871722688,0.002098218857586931,0.004792804148037777
2019-11-19,0.00400926963455105,0.00417639371129358,0.006180199486292448
2019-11-20,0.0037912621427352525,0.002505534217341288,-0.003050693724280618
2019-11-21,-0.018546549199935196,-0.018660794880149205,-0.008397914386210615
2019-11-22,0.003141649976834993,0.00680012297953212,0.0022358648494987033
2019-11-25,-0.001779046314304256,-0.0023329184091064104,0.007946634007791853
2019-11-26,-0.0057302570444861985,-0.005251314088056157,-0.008915824384483885
2019-11-27,0.00943932689617859,0.004888068303558058,0.00831028863042259
2019-11-29,0.002187557835862597,0.001514854871014892,-0.002070011598182975
2019-12-02,-0.006650853885357412,0.001164844716246383,-0.013293810332576761
2019-12-03,0.004715269766071409,-0.0042919875499779145,-0.0094580115404844
2019-12-04,-5.762414091114131e-07,0.0012627698776445874,0.004740249903796445
2019-12-05,-0.0009919575517672195,-0.0022697610513162103,-0.00010587091009375284
2019-12-06,-0.004769721935232906,-0.0032923154023850156,0.009556105615392753
2019-12-09,-0.005432180270577825,0.001434352425698116,-0.008764664891984688
2019-12-10,-0.00520689291194717,0.004219226049089021,-0.003658567751440345
2019-12-11,0.0033308477039321266,-0.0011110327410978618,0.00878310310657876
2019-12-12,-0.0025848508737539634,-0.0012498062837425826,0.014589765156780843
2019-12-13,0.011633744347986363,-0.002529328413023824,0.006784787886745181
2019-12-16,-0.0033687572551487797,-0.0024331967952565094,0.00991908324801033
2019-12-17,-0.005979526071605778,0.0010093329836530997,0.0011671435158593928
2019-12-18,-0.0038092746037635137,0.0008843357288219277,0.0009642683478621517
2019-12-19,0.0010300376868152227,-0.0015223207276137797,0.006276685590091004
2019-12-20,0.0036996637672565115,-0.0009125430469562933,0.010766098895703369
2019-12-23,-0.008007247596034297,-0.00214314559061215,-0.0022287904249291284
2019-12-24,0.0001323135785116004,0.0008836557540432777,0.0010562530546082915
2019-12-26,-0.003252366160852705,-0.0013820266470105924,0.0020240481850638758
2019-12-27,0.0015201351701957912,0.0004534008241442681,0.0005219833267431917
2019-12-30,0.0020106232302658303,-0.0015064999854563887,-0.007547094427271762
2019-12-31,0.0002640580672278016,0.00032815413731192007,0.0015730612688216075
2020-01-02,0.0008175603309531036,0.003225177495108467,0.018324285384070493
2020-01-03,-0.007030260782923891,-0.007800504060500979,-0.011741766315882496
2020-01-06,-0.009965734016042171,-0.005382374992050855,-0.0022236056322614823
2020-01-07,0.013581897498851504,0.004298733060629311,0.0066711856459368505
2020-01-08,-0.0034956208541241165,0.0007942388758199302,0.008338616936936726
2020-01-09,0.0035313823342049363,0.002683932079379848,0.0070067436983880646
2020-01-10,0.003498004712216451,0.001531930513182556,-0.004005348363514616
2020-01-13,-0.007529339700081584,-0.0018004234832308392,0.009977625464377915
2020-01-14,-0.0027883529516750665,-0.004747763578393283,-0.0022085680605569034
2020-01-15,0.005100797387595491,0.0056719738518806635,-0.0004555633770543466
2020-01-16,0.00615298060122903,0.005958651218133616,0.014882860965395617
2020-01-17,-0.002165727103903403,0.001661676342695495,0.0010866830869970313
2020-01-21,-0.0006332493278941699,-0.0031201661438650663,0.001504698723867082
2020-01-22,0.0006188103584127023,0.0009393676789027248,0.004165506539431341
2020-01-23,-0.008049675733534335,0.0054417847746836,0.001756336794049518
2020-01-24,-0.010827167106668768,0.004107901875643116,-0.014029901735843809
2020-01-27,-0.003545842958606603,-0.004320383891482628,-0.027373891296168608
2020-01-28,0.00902562485789079,0.00045715798022788457,0.02048475972870576
2020-01-29,-0.0015318845863766858,-0.0019056424600971567,-0.005163339164868653
2020-01-30,-0.0037678200789162293,0.007615744337281359,0.012730652730768356
2020-01-31,-0.008089097058753691,-0.00013886515724161915,-0.0252836011436881
2020-02-03,-0.006735756042014006,-0.0026073833540071092,0.021026157248547617
2020-02-04,0.009530407523663511,0.004462458863360932,0.034023279753736056
2020-02-05,-0.023969189163831544,-0.0032003130051999513,-0.00757976803470768
2020-02-06,0.00417372421116844,-0.00044913990097033034,0.006163386066066057
2020-02-07,-0.011754479326966716,-0.006817270123327868,-0.017727388943439858
2020-02-10,0.011533174324448215,-0.0017990422703263453,0.017642810461532977
2020-02-11,2.731008772284202e-05,0.003920527649133431,0.005296652239666844
2020-02-12,0.0031754944892484534,-0.0018924937950356437,0.010034215875198005
2020-02-13,0.009931224172847086,-0.00036232217897635977,0.009943690752941381
2020-02-14,0.00518603548918879,0.0055189412508422015,0.005238994857502144
2020-02-18,-0.008106804600610761,-0.01724689542862452,-0.010870460217858613
2020-02-19,0.017845663107115564,0.007681537702337615,0.01893789734988973
2020-02-20,-0.014674150222978313,0.0013124968554481305,-0.016046241340324785
2020-02-21,-0.029054833264060036,-0.011213616981929696,-0.02813658063586397
2020-02-24,-0.020120785579590912,-0.02581458597104226,-0.0448277514958767
2020-02-25,-0.0027795010943186703,0.0027280445954219745,-0.031003747917959002
2020-02-26,-0.004937031579795835,-0.004911612755384965,0.003556823065223891
2020-02-27,-0.00510322334222597,-0.017468040491461924,-0.041675606663945985
2020-02-28,0.03421192219521518,-0.008772907290866397,0.01901863072014498
2020-03-02,0.0005938409667033649,0.006110156403849931,0.03885505168690817
2020-03-03,-0.002689869785739815,-0.0025656604958801824,-0.03633670431664135
2020-03-04,0.011767899523878845,0.0027374640412198403,0.040838352244317006
2020-03-05,0.010661946426717014,0.004538124339992123,-0.03073639793730703
2020-03-06,0.008533863843019601,0.008524334001292957,-0.013867095045039567
2020-03-09,0.019068936344930544,0.0181585585658095,-0.08041939058250745
2020-03-10,-0.006309894766615427,-0.012730661730392667,0.05179553497373046
2020-03-11,0.01092398980358144,0.00551283461384835,-0.04377584264052993
2020-03-12,-0.022771594808292325,0.011309641072217835,-0.10794629156611064
2020-03-13,0.0020110211173467903,0.006676370325116095,0.09252329443576482
2020-03-16,0.0006232804432985788,0.008019567334177802,-0.12749544529813864
2020-03-17,0.0039206452837860836,-9.962978244793062e-05,0.0635884303992794
2020-03-18,0.007097768404746133,-0.004058815376029874,-0.06391595579080851
2020-03-19,0.006963439111693484,0.014210612634638763,0.042771127776260034
2020-03-20,-0.026367316219211026,-0.0023721193872981656,-0.04702133447480809
2020-03-23,0.024640870114431425,0.006805686594727535,0.004930223915668275
2020-03-24,0.028446834717669435,0.01461554161190482,0.1243585780582876
2020-03-25,-0.016692779654208092,-0.00829786133428173,-0.001733019897196009
2020-03-26,0.0018541904916220147,0.008461191852692096,0.06616900481606885
2020-03-27,-0.00600643123399904,0.008577940516229454,-0.04571702232528442
2020-03-30,0.018986277822755752,0.012439948352792054,0.04573097504482202
2020-03-31,0.0032657030136819666,0.006288964650086871,-0.020852035639568646
2020-04-01,0.0033718478553134163,0.007094319453514163,-0.04650495623191553
2020-04-02,-0.025878203929862585,-0.003704305093493019,0.01093297218513645
2020-04-03,0.02354651124367263,0.021269243657624236,-0.0040460367021482365
2020-04-06,-0.0059829305829354335,-0.010095866060249856,0.07354425809029838
2020-04-07,0.0014103042465539628,-0.018606607172217186,0.008191640958694181
2020-04-08,-0.011246882855594897,-0.003893855625996157,0.03151040933547425
2020-04-09,-0.03756089975445705,-0.008475236379183492,0.00580467385100406
2020-04-13,0.0431774618089758,0.004280578912966871,0.01563677664360087
2020-04-14,0.03981319580601046,0.003108179339964612,0.04289655179286504
2020-04-15,0.02211251960500689,0.020986033591832712,-0.01712219109174834
2020-04-16,0.03577906253276536,0.012147461498674962,0.01710101101766342
2020-04-17,-0.02270784385857349,-0.006523714325003248,0.038180618884926354
2020-04-20,-0.007559016291183404,0.00822934234161612,-0.02239728125609606
2020-04-21,-0.013270418965362019,0.016048768181297406,-0.04444037751962353
2020-04-22,0.031284024528724245,0.0014198595387376679,0.03639232290171118
2020-04-23,-0.01300134060896393,-0.010195957885903485,-0.012122085891259071
2020-04-24,0.007954400817722484,-0.0037607623524472116,0.018909699439170913
2020-04-27,-0.021493362916730742,-0.00036825740260805137,0.016227810277806246
2020-04-28,-0.03415097939343274,-0.01832394949495101,-0.020932988325121582
2020-04-29,0.014152572943615625,-0.006196973478804213,0.043684326775522524
2020-04-30,0.006091344708935633,0.02454988470118391,-0.023800766916117752
2020-05-01,-0.013498501201223843,0.003824982674786948,-0.046168550750651655
2020-05-04,0.03244292459382797,0.00631042406930761,0.01349131260292964
2020-05-05,0.011672559387830107,-0.0047227245150424655,0.013628490555862752
2020-05-06,0.023433579951382122,0.0007552172822705267,0.005226187812612527
2020-05-07,-0.0010810366368781085,-0.000846961552017455,0.01658681966827332
2020-05-08,-0.0041261129306364615,-0.004374411859429973,0.02408380599387051
2020-05-11,0.027647167417123364,0.007821955404342662,0.0072881276550980645
2020-05-12,0.0021059918489776284,0.002760376924474506,-0.026310924842306228
2020-05-13,0.013750070237403135,0.01130150918781011,-0.016710595249190618
2020-05-14,0.006928605961444568,0.010715106091711734,0.022952435476794746
2020-05-15,0.010895138242480253,-0.006255374693910886,-0.0009820232171351417
2020-05-18,-0.03811228716039794,-0.016567544399937517,0.03018786701315977
2020-05-19,0.01707611154828057,0.0014831888206457316,-0.005304087138383273
2020-05-20,-0.0048331529360376765,-0.0013884218162447666,0.022263121373088505
2020-05-21,-0.023779247120351635,0.002418819912012016,-0.01914451724098365
2020-05-22,-0.000363356387781333,-0.004202101797568525,-0.001068273206778825
2020-05-26,-0.051456967795206136,-0.014358982379085573,0.004526094149994597
2020-05-27,-0.04367182144132588,-0.04074834719865933,0.008087491879758336
2020-05-28,0.00746059603781828,-0.01635423567787746,-0.00846586841312762
2020-05-29,0.03754367338428098,0.019473485530251987,0.020696684931536494
2020-06-01,-0.00015122767646631426,-0.004277649205916657,0.0029653054240552316
2020-06-02,-0.011980213564198136,-0.003131730997795021,-0.00028684281407648183
2020-06-03,-0.012325340398014226,-0.005609316638826544,0.024040826903215386
2020-06-04,-0.02032291714325498,-0.0013412839832139926,-0.005391234540857293
2020-06-05,-0.010560907761689,-0.03364881090137417,0.02340095516252693
2020-06-08,-0.007619407405544443,0.00040465019487311363,-0.00017366556905555868
2020-06-09,0.021238046194530003,0.011922274288568815,-0.0024291100588846315
2020-06-10,0.04318851198525077,0.01430936874778117,0.015944084467315413
2020-06-11,0.008516360419682276,0.01334202412351917,-0.05925030534850599
2020-06-12,-0.011172917224284686,-0.005822026931232594,0.006940641028449001
2020-06-15,0.008677954413509673,0.0066511663448427525,0.02114227156268529
2020-06-16,0.0008460405872191996,-0.008965975673517514,0.01707998284758514
2020-06-17,0.017066539130955228,0.0031255347583459834,0.009096318572802187
2020-06-18,0.0044585598349304425,0.005775481296928886,0.0026843507905563117
2020-06-19,0.014729813940804283,-0.0028210130299465286,0.0030362633189062295
2020-06-22,0.006007889861009651,0.0019759391393268434,0.006724744931097482
2020-06-23,-0.0044912147611691705,-0.005325673333905056,-0.0028069803450895053
2020-06-24,0.006546357486868694,0.004370380990880407,-0.024051996332117177
2020-06-25,-0.003231172671160354,0.003044440871140886,0.009749595657407618
2020-06-26,0.012271356214383779,0.010548638658090671,-0.020999766166942345
2020-06-29,-0.004497319302386437,-0.006368043564560611,0.017225917303141138
2020-06-30,0.01813519036792294,0.006709652916232734,0.03138131341214377
2020-07-01,0.0033988418069677458,-0.003831984050773674,0.0021084724614456214
2020-07-02,0.011900311805147648,0.0006897443620488392,0.015101011231390751
2020-07-06,0.01034944398578075,0.002971510576172066,0.030122128660648787
2020-07-07,0.007171872782260503,0.007198284869963701,-0.00918555692373062
2020-07-08,0.003955112179566656,0.006016507430516384,0.010602594531870225
2020-07-09,0.024540427662333365,0.010444837070464286,0.008895438244561595
2020-07-10,-0.015628645967282886,0.0015284839148981824,0.00838232665535088
2020-07-13,-0.022600696398122858,0.007520132322791029,-0.021056550958797618
2020-07-14,0.002342547779637827,0.0038635975755717984,0.019837207673151357
2020-07-15,-0.0163636475461474,-0.015312758426188611,-0.001184251148838567
2020-07-16,-0.01338497181260504,-0.007403655455090653,-0.0105338955860255
2020-07-17,0.01407422787690993,0.003088866128736178,0.006945609654363961
2020-07-20,0.029129362874511275,0.008038839545252696,0.02415135752650125
2020-07-21,-0.02972520430049275,-0.000261883450177902,-0.011105393166241217
2020-07-22,0.005768747850472678,0.01035354706924806,0.004794422989108005
2020-07-23,-0.017850576210703673,0.004641559829862984,-0.018826662712990085
2020-07-24,-0.01904497997686494,-0.02544079184445353,-0.020190676071034464
2020-07-27,0.03198496366738236,0.011192263896818013,0.026620787398497204
2020-07-28,-0.012841297328762302,-0.0016419817127990342,-0.017216752671602654
2020-07-29,0.007676538093253881,0.007494950278063384,0.016488802954187975
2020-07-30,0.017501506637684718,0.003630397394514306,0.0026180020829846386
2020-07-31,0.00231670542510457,0.0057115364264626045,-0.00820319590074249
2020-08-03,0.022305348765169698,0.009288892252015912,0.02344131794765382
2020-08-04,-0.007080849688185297,-0.0007293281586483226,0.0018220956905301911
2020-08-05,-0.013968615360839955,-0.010000542109408806,-0.010483048584325638
2020-08-06,-0.0015042769642554465,0.001818149260933322,-0.0032619095356203553
