Date,NOVA18,NOVA18_LO
1999-11-10,0.0,0.0
1999-11-11,0.0,0.0
1999-11-12,0.0,0.0
1999-11-15,0.0,0.0
1999-11-16,0.0,0.0
1999-11-17,0.0,0.0
1999-11-18,0.0,0.0
1999-11-19,0.0,0.0
1999-11-22,0.0,0.0
1999-11-23,0.0,0.0
1999-11-24,0.0,0.0
1999-11-26,0.0,0.0
1999-11-29,0.0,0.0
1999-11-30,0.0,0.0
1999-12-01,0.0,0.0
1999-12-02,0.0,0.0
1999-12-03,0.0,0.0
1999-12-06,0.0,0.0
1999-12-07,0.0,0.0
1999-12-08,0.0,0.0
1999-12-09,0.0,0.0
1999-12-10,0.0,0.0
1999-12-13,0.0,0.0
1999-12-14,0.0,0.0
1999-12-15,0.0,0.0
1999-12-16,0.0,0.0
1999-12-17,0.0,0.0
1999-12-20,0.0,0.0
1999-12-21,0.0,0.0
1999-12-22,0.0,0.0
1999-12-23,0.0,0.0
1999-12-27,0.0,0.0
1999-12-28,0.0,0.0
1999-12-29,0.0,0.0
1999-12-30,0.0,0.0
1999-12-31,0.0,0.0
2000-01-03,0.0,0.0
2000-01-04,0.0,0.0
2000-01-05,0.0,0.0
2000-01-06,0.0,0.0
2000-01-07,0.0,0.0
2000-01-10,0.0,0.0
2000-01-11,0.0,0.0
2000-01-12,0.0,0.0
2000-01-13,0.0,0.0
2000-01-14,0.0,0.0
2000-01-18,0.0,0.0
2000-01-19,0.0,0.0
2000-01-20,0.0,0.0
2000-01-21,0.0,0.0
2000-01-24,0.0,0.0
2000-01-25,0.0,0.0
2000-01-26,0.0,0.0
2000-01-27,0.0,0.0
2000-01-28,0.0,0.0
2000-01-31,0.0,0.0
2000-02-01,0.0,0.0
2000-02-02,0.0,0.0
2000-02-03,0.0,0.0
2000-02-04,0.0,0.0
2000-02-07,0.0,0.0
2000-02-08,0.0,0.0
2000-02-09,0.0,0.0
2000-02-10,0.0,0.0
2000-02-11,0.0,0.0
2000-02-14,0.0,0.0
2000-02-15,0.0,0.0
2000-02-16,0.0,0.0
2000-02-17,0.0,0.0
2000-02-18,0.0,0.0
2000-02-22,0.0,0.0
2000-02-23,0.0,0.0
2000-02-24,0.0,0.0
2000-02-25,0.0,0.0
2000-02-28,0.0,0.0
2000-02-29,0.0,0.0
2000-03-01,0.0,0.0
2000-03-02,0.0,0.0
2000-03-03,0.0,0.0
2000-03-06,0.0,0.0
2000-03-07,0.0,0.0
2000-03-08,0.0,0.0
2000-03-09,0.0,0.0
2000-03-10,0.0,0.0
2000-03-13,0.0,0.0
2000-03-14,0.0,0.0
2000-03-15,0.0,0.0
2000-03-16,0.0,0.0
2000-03-17,0.0,0.0
2000-03-20,0.0,0.0
2000-03-21,0.0,0.0
2000-03-22,0.0,0.0
2000-03-23,0.0,0.0
2000-03-24,0.0,0.0
2000-03-27,0.0,0.0
2000-03-28,0.0,0.0
2000-03-29,0.0,0.0
2000-03-30,0.0,0.0
2000-03-31,0.0,0.0
2000-04-03,0.0,0.0
2000-04-04,-0.0008929205706560601,-0.0008929205706560601
2000-04-05,-0.0014816928738676978,-0.0014816928738676978
2000-04-06,0.001976663845065655,0.001976663845065655
2000-04-07,0.003353689562939595,0.003353689562939595
2000-04-10,-0.005080108116721863,-0.005080108116721863
2000-04-11,-0.0019767090099522635,-0.0019767090099522635
2000-04-12,-0.0049019866367479474,-0.0049019866367479474
2000-04-13,-0.003623148869159487,-0.003623148869159487
2000-04-14,-0.007220632223831115,-0.007220632223831115
2000-04-17,0.009590458331012481,0.009590458331012481
2000-04-18,0.0022082224306846734,0.0022082224306846734
2000-04-19,-0.0025475439572148206,-0.0025475439572148206
2000-04-20,-0.0018102825203198483,-0.0018102825203198483
2000-04-24,-0.002387781549245821,-0.002387781549245821
2000-04-25,0.005623124626134679,0.005623124626134679
2000-04-26,-0.002849762886598282,-0.002849762886598282
2000-04-27,0.0036957826202753856,0.0036957826202753856
2000-04-28,0.0031963609488373512,0.0031963609488373512
2000-05-01,0.0007695742568879874,0.0007695742568879874
2000-05-02,-0.004793052626972706,-0.004793052626972706
2000-05-03,-0.0009246063830965119,-0.0009246063830965119
2000-05-04,0.00017529558307560755,0.00017529558307560755
2000-05-05,0.0019827098706904356,0.0019827098706904356
2000-05-08,-0.003246747680272777,-0.003246747680272777
2000-05-09,-0.0017781150875375757,-0.0017781150875375757
2000-05-10,-0.006056149731683011,-0.006056149731683011
2000-05-11,0.005094011817163864,0.005094011817163864
2000-05-12,0.0,0.0
2000-05-15,0.0036312462164127903,0.0036312462164127903
2000-05-16,0.0023590115634528432,0.0023590115634528432
2000-05-17,-0.0017205654680837363,-0.0017205654680837363
2000-05-18,-0.0029866051739281343,-0.0029866051739281343
2000-05-19,-0.003948063938128428,-0.003948063938128428
2000-05-22,-6.370895468709355e-05,-6.370895468709355e-05
2000-05-23,-0.006955096889170971,-0.006955096889170971
2000-05-24,0.005221381851518843,0.005221381851518843
2000-05-25,-0.0018343751118683285,-0.0018343751118683285
2000-05-26,0.0,0.0
2000-05-30,0.008373490663677577,0.008373490663677577
2000-05-31,-0.002373972916810028,-0.002373972916810028
2000-06-01,0.0042606173655933555,0.0042606173655933555
2000-06-02,0.010212844959525819,0.010212844959525819
2000-06-05,-9.669932900282138e-05,-9.669932900282138e-05
2000-06-06,-0.00149974242727439,-0.00149974242727439
2000-06-07,0.0023272136052420733,0.0023272136052420733
2000-06-08,-0.000591156450409432,-0.000591156450409432
2000-06-09,0.0019150173132781074,0.0019150173132781074
2000-06-12,-0.005141797006174786,-0.005141797006174786
2000-06-13,0.004277933309296969,0.004277933309296969
2000-06-14,-0.0022839067679207197,-0.0022839067679207197
2000-06-15,0.0015716219248674834,0.0015716219248674834
2000-06-16,-1.2827326051789711e-05,-1.2827326051789711e-05
2000-06-19,0.00541052220160404,0.00541052220160404
2000-06-20,0.00022934121811504782,0.00022934121811504782
2000-06-21,0.0015108814429726964,0.0015108814429726964
2000-06-22,-0.005568541968867727,-0.005568541968867727
2000-06-23,-0.0038397600514637562,-0.0038397600514637562
2000-06-26,0.003300057771688217,0.003300057771688217
2000-06-27,-0.0023113481771544022,-0.0023113481771544022
2000-06-28,0.003114619749799208,0.003114619749799208
2000-06-29,-0.003393694155125711,-0.003393694155125711
2000-06-30,0.002435237792079307,0.002435237792079307
2000-07-03,0.002788028470997868,0.002788028470997868
2000-07-05,-0.004170285511750406,-0.004170285511750406
2000-07-06,0.0031985160188997552,0.0031985160188997552
2000-07-07,0.002239264680145107,0.002239264680145107
2000-07-10,-0.0007191396584208068,-0.0007191396584208068
2000-07-11,0.00035667769793544063,0.00035667769793544063
2000-07-12,0.0036433050700763188,0.0036433050700763188
2000-07-13,0.0013358395789507629,0.0013358395789507629
2000-07-14,0.0018698237437306806,0.0018698237437306806
2000-07-17,0.0012193368717099973,0.0012193368717099973
2000-07-18,-0.0032761871298569536,-0.0032761871298569536
2000-07-19,-0.003343014353406078,-0.003343014353406078
2000-07-20,0.004063356975765153,0.004063356975765153
2000-07-21,-0.005089724820700793,-0.005089724820700793
2000-07-24,-0.0029319350191911175,-0.0029319350191911175
2000-07-25,0.0008229600519579956,0.0008229600519579956
2000-07-26,-0.00026088844020695035,-0.00026088844020695035
2000-07-27,-0.005553084009936889,-0.005553084009936889
2000-07-28,-0.0059972689269067085,-0.0059972689269067085
2000-07-31,0.004583952600648403,0.004583952600648403
2000-08-01,-0.0016506485183148305,-0.0016506485183148305
2000-08-02,-0.001344975328263535,-0.001344975328263535
2000-08-03,0.003552773124907658,0.003552773124907658
2000-08-04,0.0001290289567248415,0.0001290289567248415
2000-08-07,0.003507580819652689,0.003507580819652689
2000-08-08,0.001299146228248856,0.001299146228248856
2000-08-09,-0.0028144479647335035,-0.0028144479647335035
2000-08-10,-0.0021250646602579415,-0.0021250646602579415
2000-08-11,0.0026108831826850976,0.0026108831826850976
2000-08-14,0.002638980726637448,0.002638980726637448
2000-08-15,-0.0012099502082623392,-0.0012099502082623392
2000-08-16,0.001249321059389389,0.001249321059389389
2000-08-17,0.0023714708292773556,0.0023714708292773556
2000-08-18,-0.0005612686530895583,-0.0005612686530895583
2000-08-21,0.0005218810381684147,0.0005218810381684147
2000-08-22,-0.00012580663470398062,-0.00012580663470398062
2000-08-23,0.001237362230585885,0.001237362230585885
2000-08-24,0.0025248198531262847,0.0025248198531262847
2000-08-25,-0.00010087596859844245,-0.00010087596859844245
2000-08-28,0.000547029572659156,0.000547029572659156
2000-08-29,0.0012143319031420186,0.0012143319031420186
2000-08-30,-7.277415503751758e-06,-7.277415503751758e-06
2000-08-31,0.0031496565459437167,0.0031496565459437167
2000-09-01,0.001498301807908479,0.001498301807908479
2000-09-05,-0.003114256070686651,-0.003114256070686651
2000-09-06,-0.0032942077392587588,-0.0032942077392587588
2000-09-07,0.0030839859291194776,0.0030839859291194776
2000-09-08,-0.00398456151013136,-0.00398456151013136
2000-09-11,-0.0019283716827517836,-0.0019283716827517836
2000-09-12,-0.0015584066605949243,-0.0015584066605949243
2000-09-13,0.0023531054786924224,0.0023531054786924224
2000-09-14,4.0240511958111735e-05,4.0240511958111735e-05
2000-09-15,-0.0030580890304806223,-0.0030580890304806223
2000-09-18,-0.0032806763483774573,-0.0032806763483774573
2000-09-19,0.004432511877069778,0.004432511877069778
2000-09-20,0.0006233897957594048,0.0006233897957594048
2000-09-21,-0.007609900495168112,-0.007609900495168112
2000-09-22,0.006000038162972546,0.006000038162972546
2000-09-25,-0.0021126764524139565,-0.0021126764524139565
2000-09-26,-0.002134637951150292,-0.002134637951150292
2000-09-27,-0.000267133696168681,-0.000267133696168681
2000-09-28,0.004121509392731611,0.004121509392731611
2000-09-29,-0.002959903933397817,-0.002959903933397817
2000-10-02,-0.003234950560750488,-0.003234950560750488
2000-10-03,-0.0038552059621274337,-0.0038552059621274337
2000-10-04,0.002195503869084773,0.002195503869084773
2000-10-05,-0.0006063146613446239,-0.0006063146613446239
2000-10-06,-0.004818621703353287,-0.004818621703353287
2000-10-09,-0.0005630893464157275,-0.0005630893464157275
2000-10-10,-0.006353360991837826,-0.006353360991837826
2000-10-11,-0.0016038835104953315,-0.0016038835104953315
2000-10-12,-0.004622083534890889,-0.004622083534890889
2000-10-13,0.01002328995376785,0.01002328995376785
2000-10-16,0.0014236875014825474,0.0014236875014825474
2000-10-17,-0.0059077444397728305,-0.0059077444397728305
2000-10-18,-0.0009463259929242314,-0.0009463259929242314
2000-10-19,0.010119851795699426,0.010119851795699426
2000-10-20,0.002283274518017575,0.002283274518017575
2000-10-23,0.0007102101967847626,0.0007102101967847626
2000-10-24,-0.004786186761880149,-0.004786186761880149
2000-10-25,-0.006530152608077174,-0.006530152608077174
2000-10-26,0.0034349288284615254,0.0034349288284615254
2000-10-27,-0.00010878596821134456,-0.00010878596821134456
2000-10-30,-0.0027074314662430543,-0.0027074314662430543
2000-10-31,0.007518769614776247,0.007518769614776247
2000-11-01,-0.0006645382622967876,-0.0006645382622967876
2000-11-02,0.00302671613301958,0.00302671613301958
2000-11-03,0.000977112792811439,0.000977112792811439
2000-11-06,-0.0012697357082439944,-0.0012697357082439944
2000-11-07,0.00038355987787965407,0.00038355987787965407
2000-11-08,-0.008006239210411584,-0.008006239210411584
2000-11-09,-0.0009065444934575154,-0.0009065444934575154
2000-11-10,-0.006450276879984302,-0.006450276879984302
2000-11-13,-0.0007139864746901203,-0.0007139864746901203
2000-11-14,0.006621068440564832,0.006621068440564832
2000-11-15,0.002752887460675664,0.002752887460675664
2000-11-16,-0.007264174753248494,-0.007264174753248494
2000-11-17,0.0004771227878932933,0.0004771227878932933
2000-11-20,-0.005560138871930057,-0.005560138871930057
2000-11-21,-0.0006161972603782595,-0.0006161972603782595
2000-11-22,-0.005478743289498137,-0.005478743289498137
2000-11-24,0.0071071815178965205,0.0071071815178965205
2000-11-27,-0.0007993677122071404,-0.0007993677122071404
2000-11-28,-0.007426339101438001,-0.007426339101438001
2000-11-29,-0.0034310136834877214,-0.0034310136834877214
2000-11-30,-0.0017110248694653292,-0.0017110248694653292
2000-12-01,0.0032138246988575037,0.0032138246988575037
2000-12-04,-0.0007209449695833958,-0.00016666666666666666
2000-12-05,-0.011336941685044288,0.0
2000-12-06,0.005097288041248251,0.0
2000-12-07,0.0020639278516464132,0.0
2000-12-08,-0.003011145547130223,0.0
2000-12-11,-0.011607981840044301,0.0
2000-12-12,0.004861213766109965,0.0
2000-12-13,0.00494984620993182,0.0
2000-12-14,0.0053996313570130825,0.0
2000-12-15,0.002366187999878283,0.0
2000-12-18,-0.001418721724158874,0.0
2000-12-19,0.007809628932103444,0.0
2000-12-20,0.007411616485594092,0.0
2000-12-21,-0.0011407391386602146,0.0
2000-12-22,-0.010056019042011588,0.0
2000-12-26,-0.0009951627024471867,0.0
2000-12-27,-0.0031525776992148793,0.0
2000-12-28,-0.0025030954226787174,0.0
2000-12-29,0.006531970743487297,0.0
2001-01-02,0.009958615608285648,0.0
2001-01-03,-0.01074952693556184,0.003368870436986369
2001-01-04,0.0004326752381073977,-0.001068800707459951
2001-01-05,0.0037942682284090963,-0.002576812658841178
2001-01-08,-0.0006369228281957554,0.0002829043693536315
2001-01-09,-0.00012686764472795892,-0.00012686764472795892
2001-01-10,-0.0016076997815980074,0.002668120159765641
2001-01-11,-0.0012876521491707038,0.0011353485127610177
2001-01-12,-0.0008427348071880132,0.0002294050851067338
2001-01-16,0.002665160119480712,0.00166889524026285
2001-01-17,-0.0025946428865238898,-5.282362619416873e-05
2001-01-18,-0.003189284296438314,0.0003168654878408228
2001-01-19,-0.0011600970087614995,-0.0014730656833146967
2001-01-22,0.0005105528241662697,0.0005891410944614539
2001-01-23,0.0003281233443701752,0.002074024486141542
2001-01-24,0.000476440291247567,-0.0003113585314979868
2001-01-25,0.002946362020624482,-0.00031249975738966335
2001-01-26,-0.001352545000564272,0.0
2001-01-29,-0.00015358770557845802,0.0016938612512980196
2001-01-30,0.0008520104214111608,0.0005410742561862876
2001-01-31,0.001910209966670573,-0.0011484975713316283
2001-02-01,-0.0004904318266057047,0.0006111971763377669
2001-02-02,0.0027435967461898556,-0.0018611493139938096
2001-02-05,0.00023547062206420258,0.00016776105541449482
2001-02-06,0.0011868135511334068,0.0013223182937381153
2001-02-07,0.0015587557158312595,0.00020593256743269467
2001-02-08,0.0012398616682360308,-0.0012491411844405553
2001-02-09,0.002319824804366997,-0.001067937486306967
2001-02-12,0.0008546096226150399,0.0018593349070117893
2001-02-13,0.0018863163875297666,-0.000785359064872639
2001-02-14,-0.002441978477530045,0.0008762728871589316
2001-02-15,-0.0009650513702984531,0.000412946961378724
2001-02-16,0.0028663481950288268,-0.0017997628064703914
2001-02-20,0.0022687586703799187,-0.0009659948746809458
2001-02-21,0.0008900902263299368,-0.0014531520930950077
2001-02-22,-0.00035860967818300104,-0.0011675965722689474
2001-02-23,-0.00011866796415569794,0.00017540367919803104
2001-02-26,0.0002587845542192748,0.0018382038135445291
2001-02-27,0.003534799046490307,-0.0014987667785825165
2001-02-28,0.001415078085609922,-0.0012209802521401802
2001-03-01,-0.0017955860379024928,0.0005753023298263882
2001-03-02,0.003805786871550198,0.0002197544653783449
2001-03-05,-0.001823640340883309,-0.000306869355258782
2001-03-06,-0.002010201674851904,0.00123197696623036
2001-03-07,0.00039977246991703314,0.0004335359187698784
2001-03-08,0.0008612692622305962,-0.0006900765744716115
2001-03-09,0.004363634895864018,-0.0014782878526394352
2001-03-12,0.0028132851815353683,-0.002360423465619275
2001-03-13,-0.0033681202893737403,0.0008675517189729401
2001-03-14,-0.0006760529498954504,-0.001988412739592327
2001-03-15,0.0027234957244093765,-0.00032408726425975365
2001-03-16,0.00034454188413204,-0.0015337257323649136
2001-03-19,-0.001988681905625825,0.002177985218376588
2001-03-20,0.0036676638387005134,-0.0019379570598253755
2001-03-21,-0.0012755344975729406,-0.0012755344975729406
2001-03-22,-0.005875416905224871,-0.0008155384989095941
2001-03-23,0.002180212142483965,0.002180212142483965
2001-03-26,0.0030607011792433414,0.0011331145151054118
2001-03-27,-0.0021993766732333886,0.0006707630576448704
2001-03-28,0.004603585760296171,-0.002236497405177923
2001-03-29,0.0017167511722711673,0.00014248966727921825
2001-03-30,0.0011837570490481806,0.001611647246769321
2001-04-02,0.0017719170275497058,-0.0019531066525310021
2001-04-03,0.008767107805941901,-8.333333333333333e-05
2001-04-04,0.0012004412656310322,0.0
2001-04-05,-0.01200764330927941,0.0
2001-04-06,0.0053811234391252976,0.0
2001-04-09,-0.0043823815286198236,0.0
2001-04-10,-0.008167249031137764,0.0
2001-04-11,-0.0019594446732387936,0.0
2001-04-12,-0.0046793483844582515,0.0
2001-04-16,0.006468489842818068,0.0
2001-04-17,-0.0034148292930580855,0.0
2001-04-18,-0.01112158891699381,0.0
2001-04-19,-0.00595954344621663,0.0
2001-04-20,0.0007985642655244837,0.0
2001-04-23,0.007105355531311428,0.0
2001-04-24,0.0009320471123045645,0.0
2001-04-25,-0.0033105842804394916,0.0
2001-04-26,0.000931937444597658,0.0
2001-04-27,-0.003364393723986595,0.0
2001-04-30,-0.001931640419137348,0.0
2001-05-01,-0.00446179541556931,0.0
2001-05-02,-0.0019917057701727137,-0.00029546207665253244
2001-05-03,0.0026795467055269286,-0.0010294635284253486
2001-05-04,-0.0013212511932910362,0.0011715837672700937
2001-05-07,0.0012191982959603165,-0.0005096904457349838
2001-05-08,-0.001338178024877697,0.0004273393134108239
2001-05-09,0.0023424585076606643,-0.0005102016614516314
2001-05-10,0.0014819234373181684,8.556646809750508e-05
2001-05-11,-9.51679255464799e-05,-0.0004957331085205611
2001-05-14,0.0013182975188454347,-1.7205314745342516e-05
2001-05-15,0.00020340544324924203,0.0008169760046962127
2001-05-16,-0.002090340378717877,0.0016010919273647395
2001-05-17,-0.00046483476104813837,0.0008606664747777085
2001-05-18,7.895392626650066e-05,0.0003225340354145641
2001-05-21,-0.003779568351004162,0.0014417685322615226
2001-05-22,0.0006498156298995195,0.00040492200342316187
2001-05-23,0.001749418253292815,-0.0019342355979866202
2001-05-24,-0.0012748150561714042,0.0008663282876348691
2001-05-25,0.0009072427311999087,-0.0006124982003109514
2001-05-29,0.003812546675794642,-0.0010693657674878767
2001-05-30,0.0019703238817424624,-0.0010833018842807314
2001-05-31,-0.0002250020138958031,0.0003376863617313153
2001-06-01,-0.001475357575301909,0.0009838457398111213
2001-06-04,0.001486923950747935,0.0010887617408302426
2001-06-05,-0.002508119999599878,0.0011648784476321523
2001-06-06,0.00011853617736790989,-0.0005258406886236762
2001-06-07,-0.001791192427204417,0.0003500998282146191
2001-06-08,0.001825469568952215,-0.0004845719248031677
2001-06-11,0.0011838779780471613,-0.001104065171113583
2001-06-12,0.0006596277679697855,0.00020720976827191354
2001-06-13,0.002158681225337605,-0.00011569913688079987
2001-06-14,0.002224282501143546,-0.0020780135252043974
2001-06-15,-0.0001809335996848146,0.0005094189959478449
2001-06-18,0.0004821727458586741,-0.0006328536562596002
2001-06-19,0.0001612813336733428,-0.0002551215955969022
2001-06-20,-0.0009121750391620036,0.0009808884337069537
2001-06-21,-0.0010120763051850907,0.00011799927237482466
2001-06-22,-0.0013146063741725684,-0.0015068536162091972
2001-06-25,-0.0007949328206164987,-0.0005829936503996453
2001-06-26,0.0009895207408596542,0.0012778208226912704
2001-06-27,0.0002715080120847535,0.0008077775425694433
2001-06-28,-1.2959248603098715e-05,0.0010527305101110291
2001-06-29,-0.0011227924051614249,0.001413869097671531
2001-07-02,-0.0014250349066727195,-0.0018809096097035516
2001-07-03,-0.0008504017041582692,-0.0005020464262831166
2001-07-05,0.002904434571633788,-0.0010942716061838331
2001-07-06,0.0019168521354603802,-0.0015353403635864533
2001-07-09,6.184047041857266e-05,0.0007820884317306838
2001-07-10,0.0014457033604838296,-0.0015495971776585866
2001-07-11,-0.0010288042868796254,0.0
2001-07-12,-0.0032406829338731584,0.0020438637691558847
2001-07-13,0.00126248966026495,0.00040240234778965434
2001-07-16,0.000139132595154005,-0.0014058952763240187
2001-07-17,-0.00022265931197083355,0.0016467218753568231
2001-07-18,0.001603207208852403,-0.0015722956184042827
2001-07-19,-0.0012878737001813894,0.0006929167680655619
2001-07-20,0.0019348012380437187,0.0
2001-07-23,0.0014795385276404893,-0.0006012944222434091
2001-07-24,-0.0004406372449131575,-0.0013845950796072906
2001-07-25,-0.00024247572552738017,0.000483966092111765
2001-07-26,-9.72140422200729e-06,0.0012248307133076453
2001-07-27,-0.0018527242060963713,-0.00012929721797590626
2001-07-30,0.00036705580786351255,-0.00012955273363092026
2001-07-31,-0.0002236960937979371,-0.00010379262819738369
2001-08-01,-0.0014010404058146797,0.0012730133541038837
2001-08-02,-0.001476869654206255,-8.333333333333333e-05
2001-08-03,0.001599353342611724,0.0
2001-08-06,0.002470317128577759,0.0
2001-08-07,0.00034440964677322683,0.0
2001-08-08,0.0053765547069135515,0.0
2001-08-09,-0.0011942298444737967,0.0
2001-08-10,0.0008871701928615064,0.0
2001-08-13,-0.0024011760399491227,0.0
2001-08-14,0.0007516831332585461,0.0
2001-08-15,0.0031833085735534874,0.0
2001-08-16,-0.0015210212340105074,0.0
2001-08-17,0.0050911281692341825,0.0
2001-08-20,-0.002071538773960472,0.0
2001-08-21,0.004897389628943732,0.0
2001-08-22,-0.003378358046108883,0.0
2001-08-23,0.0019106809144749937,0.0
2001-08-24,-0.006192496455262967,0.0
2001-08-27,0.00019757871432525093,0.0
2001-08-28,0.0035186143559633545,0.0
2001-08-29,0.0015761900114466447,0.0
2001-08-30,0.004135556725460778,0.0
2001-08-31,-0.0017579459943239024,0.0
2001-09-04,0.003428932860618914,0.0
2001-09-05,0.0013399781435041631,0.0
2001-09-06,0.007201510401473617,0.0
2001-09-07,0.0025263723875651456,0.0
2001-09-10,0.0006051151408121014,0.0
2001-09-17,0.01485989472318223,0.0
2001-09-18,0.0038898250228305287,0.0
2001-09-19,0.0036929681173786533,0.0
2001-09-20,0.009579406894003245,0.0
2001-09-21,0.0061420110223439255,0.0
2001-09-24,-0.010636823116527989,0.0
2001-09-25,-0.002239515449247664,0.0
2001-09-26,0.0037025374948610095,0.0
2001-09-27,-0.0021013681767446855,0.0
2001-09-28,-0.00432165421406024,0.0
2001-10-01,0.0015924113949879284,0.0
2001-10-02,-0.0014672851234300843,0.0
2001-10-03,-0.009052446792629416,0.0
2001-10-04,-0.0025245613245035896,0.0
2001-10-05,-0.0009336506917077361,0.0
2001-10-08,0.0009938790085371927,0.0
2001-10-09,0.0029248643788648363,0.0
2001-10-10,-0.00836459110695605,0.0
2001-10-11,-0.007553096585469228,0.0
2001-10-12,0.0007305182443724523,0.0
