Date,UPRO,SSO,TQQQ,QLD,TECL,FAS,ERX,SOXL,DRN,EDC,YINN,TMF,UBT,TYD,UGL,UCO,SPY,QQQ,TLT,GLD,BIL,SHY,SVXY,UUP,VIXY,USO,SH,PSQ,SDS,TBF,DBC,HYG
2010-06-21,0.0,0.0,0.04653801607607031,0.0,0.0,0.0,0.0,0.0,0.04653801607607031,0.0,0.0,0.052344108933549904,0.0,0.0,0.23256387538984089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,0.0,0.0,0.045721176262257794,0.0,0.0,0.0,0.0,0.0,0.045721176262257794,0.0,0.0,0.05106371228395522,0.0,0.0,0.12231674468819062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,0.0,0.0,0.05087688247796967,0.0,0.0,0.0,0.0,0.0,0.05087688247796967,0.0,0.0,0.05716699737079183,0.0,0.0,0.1366273785341574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-24,0.0,0.0,0.051144439410770806,0.0,0.0,0.0,0.0,0.0,0.051144439410770806,0.0,0.0,0.05755790611331672,0.0,0.0,0.13748129858074587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-25,0.07919933356166022,0.0,0.0375206494830778,0.0,0.0,0.0,0.0,0.0,0.0375206494830778,0.0,0.0,0.057484817277097755,0.0,0.0,0.1362547585597504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-28,0.07919933356166022,0.0,0.03695257162514361,0.0,0.0,0.0,0.0,0.0,0.03695257162514361,0.0,0.0,0.057438598588527706,0.0,0.0,0.135427993382983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-29,0.07885928978475891,0.0,0.024870608782915395,0.0,0.0,0.0,0.0,0.0,0.024870608782915395,0.0,0.0,0.05737416739573588,0.0,0.0,0.1358024686594346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-30,0.07129315840779099,0.0,0.024356542498014198,0.0,0.0,0.0,0.0,0.0,0.024356542498014198,0.0,0.0,0.05793138756098595,0.0,0.0,0.1356101663375073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-01,0.07042565306360278,0.0,0.024594392091740053,0.0,0.0,0.0,0.0,0.0,0.024594392091740053,0.0,0.0,0.05778112353159051,0.0,0.0,0.13586046948086586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-02,0.0704187725591727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012246411087034843,0.0,0.0,0.05469306834643449,0.0,0.0,0.1310252468677911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-06,0.07025736714123298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012251735751995403,0.0,0.0,0.05470695525747303,0.0,0.0,0.13106737589419112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-07,0.06991242768590963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012394995418520504,0.0,0.0,0.05500120116592115,0.0,0.0,0.13208178342296373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012330282887536764,0.0,0.0,0.05497330497073181,0.0,0.0,0.13178108900624477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024896576264097355,0.0,0.0,0.05459860656892315,0.0,0.0,0.1316910623815794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023689277812386757,0.0,0.0,0.051331987041444864,0.0,0.0,0.12437653618694078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023898927976519657,0.0,0.0,0.051136064723778143,0.0,0.0,0.12450195303870651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02598479157597203,0.0,0.0,0.05113535981910392,0.0,0.0,0.1286726228805999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025984266911653973,0.0,0.0,0.05109300946958448,0.0,0.0,0.12860804802768466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027957163502511435,0.0,0.0,0.11009065060069557,0.0,0.0,0.1371788123985319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02810411948677534,0.0,0.0,0.1102692946315358,0.0,0.0,0.13729982246052835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028363319784174654,0.0,0.0,0.11022106145593422,0.0,0.0,0.13696827239972664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268669171387162,0.0,0.0,0.10441197587182008,0.0,0.0,0.12975104666901388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-22,0.06296039090013292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028600317207612212,0.0,0.0,0.11092193292503864,0.0,0.0,0.13778258217994577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028247390716234354,0.0,0.0,0.11843091533839592,0.0,0.0,0.1493989822913595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-26,0.1518475311508288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02834048768893299,0.0,0.0,0.05668097537786598,0.0,0.0,0.05668097537786598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044568873542775354,0.0,0.0,0.05942516472370048,0.0,0.0,0.05942516472370048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-28,0.2898184539116477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047046485013408294,0.0,0.0,0.06272864668454439,0.0,0.0,0.06272864668454439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06545164978236503,0.0,0.0,0.06545164978236503,0.0,0.0,0.06545164978236503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-30,0.15382917829001516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712214577474892,0.0,0.0,0.0712214577474892,0.0,0.0,0.0712214577474892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06968642512400573,0.0,0.0,0.06968642512400573,0.0,0.0,0.06968642512400573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-03,0.38623130121448845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065158956708036,0.0,0.0,0.065158956708036,0.0,0.0,0.065158956708036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06559270054081955,0.0,0.0,0.06559270054081955,0.0,0.0,0.06559270054081955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-05,0.16024258139494435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068199804552902,0.26856047706039954,0.0,0.068199804552902,0.0,0.0,0.068199804552902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06906241500562453,0.26856047706039954,0.0,0.06906241500562453,0.0,0.0,0.06906241500562453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-09,0.16216783780639288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06865753228737786,0.28660469896969054,0.0,0.06865753228737786,0.0,0.0,0.06865753228737786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854331615257105,0.2986562874432423,0.0,0.06854331615257105,0.0,0.0,0.06854331615257105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-11,0.1625705593177017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853884357025994,0.0,0.0,0.06853884357025994,0.0,0.0,0.06853884357025994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-12,0.10851622349921863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07761556885351721,0.0,0.0,0.07761556885351721,0.0,0.0,0.07761556885351721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-13,0.29503297721075583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05839874445070805,0.0,0.0,0.07786499260094407,0.0,0.0,0.07786499260094407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-16,0.10829747963113083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038929169745273634,0.0,0.0,0.07785833949054727,0.0,0.0,0.07785833949054727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-17,0.3291014032735266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757742391920768,0.0,0.0,0.07515484783841536,0.0,0.0,0.07515484783841536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-18,0.1333445032458923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017680148362282225,0.0,0.0,0.0707205934491289,0.0,0.0,0.0707205934491289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-19,0.17625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035422892052662774,0.0,0.0,0.07084578410532555,0.0,0.0,0.07084578410532555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375383606241739,0.0,0.0,0.0750767212483478,0.0,0.0,0.0750767212483478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-23,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018788188261343562,0.0,0.0,0.07515275304537425,0.0,0.0,0.07515275304537425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018784887969455686,0.0,0.0,0.07513955187782274,0.0,0.0,0.07513955187782274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-25,0.3553527546379289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01855499180135326,0.0,0.0,0.07421996720541305,0.0,0.0,0.07421996720541305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-26,0.16850765658636058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07415337868205372,0.0,0.0,0.07415337868205372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-27,0.35396144129764384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404894454434693,0.0,0.0,0.07404894454434693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06787554123481324,0.0,0.0,0.06787554123481324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-31,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07131151019355844,0.0,0.0,0.07131151019355844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07071246460850283,0.0,0.0,0.07071246460850283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-02,0.1478836758853972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536600597574738,0.0,0.0,0.06536600597574738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016318117257047186,0.0,0.0,0.06527246902818874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-07,0.14927025714680284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01626967440607602,0.0,0.0,0.06507869762430409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032239288672418244,0.0,0.0,0.06447857734483649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-09,0.1518368480525546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032195034592642,0.0,0.0,0.064390069185284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-10,0.2986661459650963,0.0,0.14933307298254814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05383385403490373,0.0,0.0,0.05383385403490373,0.14933307298254814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-13,0.33799635292539204,0.0,0.11834030311455265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042661520422751315,0.0,0.0,0.042661520422751315,0.11834030311455265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-14,0.23865922475555348,0.0,0.11932961237777674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042994781551906856,0.0,0.0,0.042994781551906856,0.11932961237777674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-15,0.3399335385926912,0.0,0.11813410438673143,0.0,0.0,0.0,0.0,0.0,0.04189912631692298,0.0,0.0,0.04189912631692298,0.0,0.0,0.0,0.11813410438673143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-16,0.23917629926843664,0.0,0.11958814963421832,0.0,0.0,0.0,0.0,0.0,0.04325312684170395,0.0,0.0,0.04325312684170395,0.0,0.0,0.0,0.11958814963421832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-17,0.13170807896918574,0.0,0.1429688251603402,0.0,0.0,0.0,0.0,0.0,0.05320213942470871,0.1429688251603402,0.0,0.0,0.0,0.0,0.05320213942470871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-20,0.0,0.0,0.1634630984120577,0.0,0.0,0.0,0.0,0.0,0.06077388813578698,0.1634630984120577,0.0,0.06077388813578698,0.0,0.0,0.06077388813578698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-21,0.1560816258259065,0.0,0.15130545979040413,0.0,0.0,0.0,0.0,0.0,0.06880338352524891,0.15130545979040413,0.0,0.0,0.0,0.0,0.06880338352524891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-22,0.0,0.0,0.1345175472573842,0.0,0.0,0.0,0.0,0.0,0.06383634371608253,0.1345175472573842,0.0,0.06383634371608253,0.0,0.0,0.06383634371608253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-23,0.15760799322705327,0.0,0.15059506386874444,0.0,0.0,0.0,0.0,0.0,0.07236821540748412,0.15059506386874444,0.0,0.0,0.0,0.0,0.07236821540748412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-24,0.0,0.0,0.21587642742644442,0.0,0.1240119287734583,0.0,0.0,0.0,0.06536657167554628,0.0,0.0,0.06536657167554628,0.0,0.0,0.1893785004490046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-27,0.12092331747896178,0.0,0.22071362157484478,0.0,0.09245734124465059,0.0,0.0,0.0,0.06672418922844607,0.0,0.0,0.0,0.0,0.0,0.15918153047309663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-28,0.0,0.0,0.20044879804269986,0.0,0.083829957768353,0.0,0.0,0.0,0.06271513698161006,0.0,0.0,0.06271513698161006,0.0,0.0,0.14654509474996308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-29,0.12714584978330026,0.0,0.21750825011424396,0.0,0.09030509383304058,0.0,0.0,0.0,0.06736785621818729,0.0,0.0,0.0,0.0,0.0,0.15767295005122786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-30,0.0,0.0,0.19736292145461395,0.0,0.0819623866006724,0.0,0.0,0.0,0.061461772922758486,0.0,0.0,0.061461772922758486,0.0,0.0,0.14342415952343088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.10068963353923095,0.0,0.17211085912358703,0.0,0.1229363279454193,0.0,0.0,0.0,0.0,0.07066342572317168,0.0,0.0,0.0,0.0,0.0,0.193599753668591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-04,0.0,0.0,0.16250448750547972,0.0,0.11607463393248552,0.0,0.0,0.0,0.05113413412588942,0.06660679598818108,0.0,0.0,0.0,0.0,0.0,0.18268142992066658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-05,0.09970670636393567,0.0,0.1726555258255644,0.0,0.12332537558968885,0.0,0.0,0.0,0.0,0.07049350831556109,0.0,0.0,0.0,0.0,0.0,0.19381888390524996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-06,0.0,0.0,0.16378504079860354,0.0,0.11042629590040721,0.0,0.0,0.0,0.05067483862592814,0.05944158753798379,0.0,0.0,0.0,0.0,0.0,0.16986788343839102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-07,0.10488852346701537,0.0,0.1809232561048445,0.0,0.12140967879927309,0.0,0.0,0.0,0.0,0.06568443141479696,0.0,0.0,0.0,0.0,0.0,0.18709411021407002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-08,0.06323789720380142,0.0,0.1892649572032286,0.0,0.12152676739099703,0.06323789720380142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152676739099703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-11,0.17681199834897393,0.0,0.1979293802389449,0.0,0.11164968799119146,0.06195924542969802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11164968799119146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-12,0.0,0.0,0.20799162387491263,0.0,0.11623529933674476,0.0,0.0,0.0,0.06635890129805883,0.0,0.0,0.06635890129805883,0.0,0.0,0.0,0.11623529933674476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-13,0.17855414555400095,0.0,0.19903710210202508,0.0,0.10945250038198091,0.0,0.0,0.0,0.0,0.0,0.0,0.0635037515800119,0.0,0.0,0.0,0.10945250038198091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-14,0.0,0.0,0.20898496370770786,0.0,0.10690670989973206,0.0,0.0,0.0,0.06634978611033303,0.0,0.0,0.06634978611033303,0.0,0.0,0.0,0.10690670989973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-15,0.20572506850185165,0.0,0.24168759094117592,0.0,0.0,0.0,0.0,0.0,0.05860357070308888,0.09538019915079468,0.0,0.0,0.0,0.0,0.05860357070308888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-18,0.09688404179907016,0.0,0.20817507464518728,0.0,0.0,0.0,0.0,0.0,0.060471693421790894,0.09688404179907016,0.0,0.0,0.0,0.0,0.060471693421790894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-19,0.22034648595289658,0.0,0.2156854880454265,0.0,0.0,0.0,0.0,0.0,0.06195209143395014,0.10006384313377657,0.0,0.0,0.0,0.0,0.06195209143395014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-20,0.08049907980671471,0.0,0.2034475908329432,0.0,0.0,0.0,0.0,0.0,0.06283273505506728,0.08049907980671471,0.0,0.0,0.0,0.0,0.06283273505506728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-21,0.20604696431851466,0.0,0.21042974717373855,0.0,0.0,0.0,0.0,0.0,0.06559616691792645,0.07621279163347222,0.0,0.0,0.0,0.0,0.06559616691792645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-22,0.07309525139112467,0.0,0.1471301255989422,0.0,0.0,0.0,0.0,0.0,0.06148083303119037,0.07309525139112467,0.0,0.0,0.0,0.0,0.06148083303119037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-25,0.1930035460676658,0.0,0.142935994929053,0.0,0.0,0.0,0.0,0.0,0.059691306803736716,0.07077204566692329,0.0,0.0,0.0,0.0,0.059691306803736716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
