,ret
2018-05-12,-0.012239448112157936
2018-05-13,-0.004881345749474297
2018-05-14,-0.0076975322617161
2018-05-15,0.0
2018-05-16,-0.00212943950110267
2018-05-17,0.019891776541422157
2018-05-18,-0.02219399192945748
2018-05-19,-0.0034390523500190673
2018-05-20,0.0009202453987728898
2018-05-21,-0.012871590560833535
2018-05-22,0.015445513815585343
2018-05-23,0.07704654895666141
2018-05-24,-0.019870839542970753
2018-05-25,-0.0002896242125841608
2018-05-26,-0.008401535453031128
2018-05-27,-0.0009495288875904784
2018-05-28,0.022079251352536966
2018-05-29,-0.04041487839771096
2018-05-30,0.00022363026462923763
2018-05-31,0.004173498285884536
2018-06-01,0.003413982484785638
2018-06-02,0.01568047337278089
2018-06-03,-0.009030002912904123
2018-06-04,-0.01947383891828336
2018-06-05,-0.007794349096904685
2018-06-06,0.010650351234987587
2018-06-07,-0.01053811659192827
2018-06-08,-0.006042752473751745
2018-06-09,0.013374876510372946
2018-06-10,0.12343457067866526
2018-06-11,-0.00921166811294305
2018-06-12,0.037323991106919197
2018-06-13,0.024420341624991737
2018-06-14,-0.019083243517403203
2018-06-15,0.00012926577042415843
2018-06-16,-0.0019387359441644936
2018-06-17,0.006928256928256937
2018-06-18,-0.024435727605941815
2018-06-19,0.0017797112912794066
2018-06-20,-0.0022371364653244186
2018-06-21,-0.006990240042205165
2018-06-22,0.05472174259529816
2018-06-23,-0.008626117617428597
2018-06-24,0.04261670371546522
2018-06-25,0.0023148148148148806
2018-06-26,0.0021879178315302727
2018-06-27,-0.003092783505154739
2018-06-28,-0.0004258166555143328
2018-06-29,-0.013571080817916248
2018-06-30,-0.009809365167499529
2018-07-01,-0.00043613707165102156
2018-07-02,0.025057657545346945
2018-07-03,-0.0007297050775312286
2018-07-04,-0.002373273291547462
2018-07-05,0.0028669025253140745
2018-07-06,0.0011556474666991612
2018-07-07,-0.0397934386391251
2018-07-08,0.003986080354318133
2018-07-09,0.007436349886564164
2018-07-10,0.0515451019642188
2018-07-11,-0.015466983938132062
2018-07-12,0.04549848942598178
2018-07-13,-0.012194417153094772
2018-07-14,-0.001404165691551551
2018-07-15,-0.00035153503632534555
2018-07-16,0.03399367014418009
2018-07-17,0.0006801949892303316
2018-07-18,-0.0009629545712019905
2018-07-19,0.0007937857912343471
2018-07-20,0.012803807149736723
2018-07-21,-0.014487889466912818
2018-07-22,-0.007322056987172254
2018-07-23,0.003087655097489872
2018-07-24,0.000912044690189795
2018-07-25,-0.0066632496155817345
2018-07-26,-0.0053319573443412205
2018-07-27,0.00466885699463937
2018-07-28,0.009581181870338407
2018-07-29,-0.010001704836051672
2018-07-30,0.02342001033235741
2018-07-31,0.028829435189859254
2018-08-01,0.014992095077141165
2018-08-02,0.026103770544634308
2018-08-03,0.006072026800669983
2018-08-04,-0.0037460978147761947
2018-08-05,-0.0014100689367037011
2018-08-06,-0.00031379111971130413
2018-08-07,-0.0024588019879675516
2018-08-08,0.05144745122718697
2018-08-09,-0.009726170881340757
2018-08-10,0.03354487760652769
2018-08-11,0.008333333333333304
2018-08-12,0.0004833019187084897
2018-08-13,0.06719482150620748
2018-08-14,0.047754843382219914
2018-08-15,-0.0012960642847885673
2018-08-16,0.0
2018-08-17,0.034217242721806373
2018-08-18,-0.03567843399698856
2018-08-19,-0.00013012361743647283
2018-08-20,0.01479264272080516
2018-08-21,-0.015517462488778833
2018-08-22,-0.013808076422058169
2018-08-23,-0.0009686509334271287
2018-08-24,0.004583516967827217
2018-08-25,-0.0084232692813897
2018-08-26,0.0006194142111317635
2018-08-27,0.04611779271312333
2018-08-28,0.04729701170801803
2018-08-29,-0.012551456937605954
2018-08-30,-0.03106224710835004
2018-08-31,0.006959969629223517
2018-09-01,0.0023458445040214215
2018-09-02,0.0009194249414912203
2018-09-03,0.0008350730688935215
2018-09-04,0.006675010429703754
2018-09-05,0.07857438872772482
2018-09-06,0.0077230461845847476
2018-09-07,0.015518358943074073
2018-09-08,0.06135015393857457
2018-09-09,-0.0166973255978492
2018-09-10,-0.0038854511440493678
2018-09-11,0.0010112684195318078
2018-09-12,0.0022369750324722215
2018-09-13,0.000611995104039087
2018-09-14,-0.006835761827666875
2018-09-15,-0.0023546458974823548
2018-09-16,-0.006644880174291878
2018-09-17,0.00372847899989015
2018-09-18,-0.01795404056957639
2018-09-19,-0.004932136764814965
2018-09-20,0.03976446912384013
2018-09-21,0.06440860215053767
2018-09-22,-0.010472438293430253
2018-09-23,-0.0004083577213640499
2018-09-24,-0.02066453326070672
2018-09-25,-0.013522438905690493
2018-09-26,0.007752484318838571
2018-09-27,-0.0006294146443807103
2018-09-28,-0.010461861441567577
2018-09-29,0.0016618931438068252
2018-09-30,-0.004059587687094135
2018-10-01,-0.0011342289015702223
2018-10-02,0.00031936411057098546
2018-10-03,-0.006278822277403395
2018-10-04,-0.0015350016063969685
2018-10-05,-0.003181980693600317
2018-10-06,-0.0007173343854238734
2018-10-07,0.0045583432037616944
2018-10-08,-0.006609975703873117
2018-10-09,-0.008236521238715211
2018-10-10,-0.008377457024733359
2018-10-11,0.032842043667483445
2018-10-12,0.004213731808363708
2018-10-13,-0.017595204513399132
2018-10-14,0.0002512472631994722
2018-10-15,-0.05892062580737767
2018-10-16,-7.626019980166987e-05
2018-10-17,-0.0016397193410615518
2018-10-18,0.0027118903021274843
2018-10-19,0.010056376657016752
2018-10-20,-0.01806456479106966
2018-10-21,-0.00399431578138798
2018-10-22,0.0012725099294335074
2018-10-23,-0.026111068320110897
2018-10-24,-0.0030844669408415237
2018-10-25,-0.005275684252280866
2018-10-26,-0.010088926107588492
2018-10-27,0.0025378665807282985
2018-10-28,-0.0039779804717322564
2018-10-29,0.05083104728094234
2018-10-30,-0.011709152334152373
2018-10-31,-0.029561434176280876
2018-11-01,0.0002802017452565586
2018-11-02,0.010604666053063427
2018-11-03,-0.01833372931020827
2018-11-04,0.023072889355008064
2018-11-05,-0.009186610416748953
2018-11-06,0.035216872264226096
2018-11-07,0.002267922352488849
2018-11-08,-0.012771343100406618
2018-11-09,0.003302125014568169
2018-11-10,-0.005343452334856225
2018-11-11,-0.003931796947991284
2018-11-12,-0.0013287997811388674
2018-11-13,-7.82686964349022e-05
2018-11-14,0.08469335838127678
2018-11-15,0.018726321486559616
2018-11-16,0.007331586031026571
2018-11-17,0.004465384480151879
2018-11-18,-0.011796415569868213
2018-11-19,0.04441925542842973
2018-11-20,0.010005087332541907
2018-11-21,-0.005305574210879849
2018-11-22,0.039970292350280046
2018-11-23,0.009640979030059116
2018-11-24,0.03748834517570643
2018-11-25,0.007220552232793054
2018-11-26,-0.0007076487600763404
2018-11-27,0.0035715385325902904
2018-11-28,0.003528148489031935
2018-11-29,-0.0024457352491592532
2018-11-30,-0.0055163959546429275
2018-12-01,-0.0033590138674883807
2018-12-02,0.00030920503385800657
2018-12-03,0.03703131278785832
2018-12-04,-0.009985394497600497
2018-12-05,0.043445535015354864
2018-12-06,0.06293100960844855
2018-12-07,0.017889136218035562
2018-12-08,-0.00834733445342295
2018-12-09,-0.0024741824440619453
2018-12-10,-0.0005931198102017143
2018-12-11,-0.0012139196115455997
2018-12-12,-0.004402430790006795
2018-12-13,-0.0020617438012044964
2018-12-14,0.002881531017234762
2018-12-15,0.004716469695326797
2018-12-16,-0.028192953110667385
2018-12-17,0.0535520946114767
2018-12-18,0.00563899868247697
2018-12-19,-0.003668378576669018
2018-12-20,0.011545339785398623
2018-12-21,0.0003379871564881398
2018-12-22,-0.001637384343486814
2018-12-23,0.0022127925441908225
2018-12-24,-0.011636968154189797
2018-12-25,-0.006438896189224774
2018-12-26,-0.007485782303928046
2018-12-27,0.05399498960609783
2018-12-28,-0.06291089309193898
2018-12-29,-0.0035078251484079725
2018-12-30,0.004711616571892785
2018-12-31,-0.008085381630012933
2019-01-01,-0.013476796000434832
2019-01-02,0.012228709926187076
2019-01-03,-0.007645842403134484
2019-01-04,-0.007540237448931952
2019-01-05,-0.00295612774892251
2019-01-06,-0.0006927318573527463
2019-01-07,-0.00870674356699197
2019-01-08,0.009286713286713155
2019-01-09,0.00606950834210962
2019-01-10,0.0006335913611195121
2019-01-11,2.7530007708387316e-05
2019-01-12,0.004487267721954735
2019-01-13,0.10973470730103041
2019-01-14,-0.022399486318285144
2019-01-15,-0.001111532146014893
2019-01-16,0.0008851571786245849
2019-01-17,0.009020618556700999
2019-01-18,-0.001502516715498503
2019-01-19,-0.012188699119705104
2019-01-20,-0.005636377484956934
2019-01-21,0.0025277671390271372
2019-01-22,-0.004686226568867191
2019-01-23,-0.0025588536335721113
2019-01-24,-0.0011287839917906162
2019-01-25,0.006318060406821369
2019-01-26,0.001122964626614209
2019-01-27,0.010911130372711852
2019-01-28,0.07293085186866399
2019-01-29,0.004066187185634229
2019-01-30,-0.03759451298017269
2019-01-31,-0.004937610974630857
2019-02-01,-0.005157663163041004
2019-02-02,0.007420329737831466
2019-02-03,-0.009804638911246166
2019-02-04,0.01024655779699013
2019-02-05,-0.0009996342801412705
2019-02-06,0.006540733147849753
2019-02-07,-0.0042190000484942924
2019-02-08,0.028343235609233686
2019-02-09,0.002202121613941843
2019-02-10,0.029438865918487878
2019-02-11,-0.022262514057515226
2019-02-12,-0.0032628342057698934
2019-02-13,-0.00953793980500206
2019-02-14,0.003947024276576894
2019-02-15,-0.024749544087345754
2019-02-16,-0.000704259556073672
2019-02-17,0.017691802959974856
2019-02-18,0.09520739307973347
2019-02-19,0.006017791732077393
2019-02-20,0.021304724750758508
2019-02-21,-0.008064002716295704
2019-02-22,0.0020537834542071476
2019-02-23,0.009927624415551062
2019-02-24,-0.03371807880940314
2019-02-25,-0.0011157540090571683
2019-02-26,0.004336589425730342
2019-02-27,0.011056350314026409
2019-02-28,-0.003084356059789184
2019-03-01,0.0034184335785374387
2019-03-02,0.004183017810168499
2019-03-03,-0.005690114231727161
2019-03-04,0.027425659187595874
2019-03-05,0.008407423755175891
2019-03-06,-0.0006669862642515456
2019-03-07,-0.0005840025028679419
2019-03-08,-0.02512678172673588
2019-03-09,-0.0018624365808231902
2019-03-10,-0.004461030326427418
2019-03-11,-0.00512732129777238
2019-03-12,-0.0006712862711132361
2019-03-13,-0.008060846388870724
2019-03-14,-0.006203988902724222
2019-03-15,0.003758820038247679
2019-03-16,0.04769621583742123
2019-03-17,-0.009907612558003542
2019-03-18,-0.009647863536564771
2019-03-19,-0.0030056916288290214
2019-03-20,0.01235834936925384
2019-03-21,0.004055081524034776
2019-03-22,-0.0053849389987378204
2019-03-23,-0.0013746721935538053
2019-03-24,0.005040343929350488
2019-03-25,0.006068651621467858
2019-03-26,-0.0011728976856214546
2019-03-27,0.013629977562959805
2019-03-28,-0.0015722294627527056
2019-03-29,0.03797940451277371
2019-03-30,-0.001956244011497965
2019-03-31,6.000240009607083e-05
2019-04-01,0.005059898802024065
2019-04-02,0.10832968519918795
2019-04-03,-0.001346547452332314
2019-04-04,0.00014382539596935473
2019-04-05,-0.00014380471319963561
2019-04-06,-0.0007730615033348931
2019-04-07,0.006369197553076633
2019-04-08,-0.001930847069760766
2019-04-09,-0.0029018736789310218
2019-04-10,-0.002622880137970629
2019-04-11,0.005907993803811351
2019-04-12,0.005336102854277769
2019-04-13,-0.0030991735537189147
2019-04-14,-0.0240664641772379
2019-04-15,-0.04000146458451559
2019-04-16,0.0
2019-04-17,-0.003337274495594844
2019-04-18,0.019995025161203772
2019-04-19,-0.004033165753732915
2019-04-20,0.0028817358220480926
2019-04-21,-0.02798332269090631
2019-04-22,0.0035744647963520393
2019-04-23,0.006141583719990074
2019-04-24,0.012495216226559469
2019-04-25,0.011792943133067446
2019-04-26,-0.007714291051048705
2019-04-27,-0.009675476244258685
2019-04-28,-0.002908192358867079
2019-04-29,0.0076062298644603565
2019-04-30,-0.014435447252913569
2019-05-01,-0.005432591710978429
2019-05-02,0.010345493148040896
2019-05-03,0.08602376494861108
2019-05-04,-0.010659818114654662
2019-05-05,-0.002133598847856577
2019-05-06,-0.029025533203855924
2019-05-07,0.01572650200022019
2019-05-08,0.002836443786019993
2019-05-09,0.015367154284067208
2019-05-10,0.0011532797501818681
2019-05-11,0.021763017048878064
2019-05-12,0.008221459048808555
2019-05-13,0.0013246628131020621
2019-05-14,0.03367408298256169
2019-05-15,0.028338735145017946
2019-05-16,-0.0068530790366899685
2019-05-17,-0.004573121114474388
2019-05-18,0.0033352407422544417
2019-05-19,-0.02988479525493326
2019-05-20,0.0050558495002939186
2019-05-21,-0.000919179089511224
2019-05-22,-0.0022582425854369426
2019-05-23,-0.005566173758508541
2019-05-24,0.014583403580942012
2019-05-25,0.004486614932119215
2019-05-26,0.019967245115717347
2019-05-27,0.02703710912157775
2019-05-28,0.002700440598202958
2019-05-29,-0.016269253787759452
2019-05-30,-0.024591344999279507
2019-05-31,-0.009372178908494067
2019-06-01,-0.0009278589654373448
2019-06-02,0.0018076884805466875
2019-06-03,0.006356879169632679
2019-06-04,0.017239393989241902
2019-06-05,-0.00931451026051533
2019-06-06,-0.01820021872908595
2019-06-07,-0.003757398417237434
2019-06-08,-0.007726711391475627
2019-06-09,-0.002674111572680382
2019-06-10,-0.02463743676222596
2019-06-11,-0.0010373623333737036
2019-06-12,0.031222416448883017
2019-06-13,-0.009499353842539082
2019-06-14,0.01418235423691483
2019-06-15,0.01877902897049477
2019-06-16,0.015202204073600178
2019-06-17,0.005718439544463383
2019-06-18,-0.02960214587449206
2019-06-19,-9.93114406778739e-05
2019-06-20,-0.007862936599900783
2019-06-21,0.03158421623425389
2019-06-22,0.029161544931099126
2019-06-23,-0.00388175574798455
2019-06-24,-0.0022718667171526263
2019-06-25,0.014516129032258185
2019-06-26,0.01094173758533623
2019-06-27,0.005041628122109287
2019-06-28,-0.00497031616733401
2019-06-29,-0.01601837719501109
2019-06-30,0.015997117071947953
2019-07-01,-0.018536510139563478
2019-07-02,0.0003928161777413397
2019-07-03,-0.008026009926493716
2019-07-04,-0.006602593536741752
2019-07-05,0.0037934332164488715
2019-07-06,-0.0156562609165104
2019-07-07,-0.008920505871725326
2019-07-08,0.0066895620045897
2019-07-09,-0.018431689571544063
2019-07-10,-0.011217262394992433
2019-07-11,0.035416215495843506
2019-07-12,-0.01657147453945773
2019-07-13,0.013922290388548086
2019-07-14,0.07799793468439398
2019-07-15,0.0017811704834604924
2019-07-16,0.02472769651421647
2019-07-17,-0.010352268750729032
2019-07-18,-0.0017974482128649827
2019-07-19,-0.006228598417758913
2019-07-20,0.023421951581761524
2019-07-21,-0.023582509759530912
2019-07-22,-0.001189025296513213
2019-07-23,0.007633701377935065
2019-07-24,-0.013601122351029948
2019-07-25,-0.004386621552834091
2019-07-26,-0.007383347618832858
2019-07-27,-0.021284653840327294
2019-07-28,0.0015788251683306331
2019-07-29,0.005269908974299575
2019-07-30,0.0005995572500308022
2019-07-31,0.03132730038256493
2019-08-01,-0.026606679974972458
2019-08-02,-0.00537190082644623
2019-08-03,-0.002200372370708803
2019-08-04,-0.0007093729759738432
2019-08-05,0.030555555555555447
2019-08-06,-0.016112608565438724
2019-08-07,0.006711920126628357
2019-08-08,0.007528913750094457
2019-08-09,0.05730534339690596
2019-08-10,-0.00974993613578945
2019-08-11,-0.012626298817628112
2019-08-12,0.0010595988039596715
2019-08-13,0.019603578523061715
2019-08-14,0.07313812767530825
2019-08-15,-0.014722641859478913
2019-08-16,-0.017807426934405846
2019-08-17,0.0031632136059265292
2019-08-18,-0.034985940102104984
2019-08-19,0.014088690855081687
2019-08-20,-0.016668758979509368
2019-08-21,-0.011248865183840162
2019-08-22,0.0030845157310301907
2019-08-23,-0.0011584999570926069
2019-08-24,-1.4319057233258548e-05
2019-08-25,-0.0029068102411363705
2019-08-26,-0.026524779917567853
2019-08-27,-0.0009146431416516831
2019-08-28,0.07924812474159815
2019-08-29,0.018757439356418715
2019-08-30,-0.007735489242835292
2019-08-31,0.0020707576536826977
2019-09-01,-0.013101203419819352
2019-09-02,0.017627174314688965
2019-09-03,0.008916443643503635
2019-09-04,-0.010930418555051946
2019-09-05,-0.015390835579514817
2019-09-06,-0.014550083495305066
2019-09-07,-0.012611986943537712
2019-09-08,-0.003390211993754111
2019-09-09,-0.0026395279902887703
2019-09-10,0.010218089698410537
2019-09-11,0.008139420854289092
2019-09-12,0.0015146883077179485
2019-09-13,-0.006618473449792495
2019-09-14,-0.0077939492136211985
2019-09-15,-0.0023649980291683415
2019-09-16,-0.017327990066038246
2019-09-17,0.025789775990809893
2019-09-18,0.02939694271795723
2019-09-19,-0.004215622280243636
2019-09-20,-0.0022259853057657875
2019-09-21,-0.0004927254561132299
2019-09-22,0.03170060388623397
2019-09-23,0.06676223089379096
2019-09-24,0.1105608918528842
2019-09-25,-0.0039212171458020695
2019-09-26,0.011495028568857757
2019-09-27,-0.0044701434449015975
2019-09-28,-0.0008935751943525139
2019-09-29,-0.0052879885520078496
2019-09-30,0.0029446473728573785
2019-10-01,0.0010085502650245548
2019-10-02,0.0006157152932484422
2019-10-03,-0.01773287686558811
2019-10-04,-0.00330307413692954
2019-10-05,-0.0028569143039985923
2019-10-06,0.012308468088520153
2019-10-07,-0.0012566369677690092
2019-10-08,0.004477442756744443
2019-10-09,0.06784404446199854
2019-10-10,-0.017426315956333704
2019-10-11,-0.011583385316956796
2019-10-12,-0.006343782983862956
2019-10-13,-0.01391839505902459
2019-10-14,0.009184092751563178
2019-10-15,-0.005006932676013043
2019-10-16,0.002234043729747004
2019-10-17,-0.01764491674115254
2019-10-18,0.022196760351373745
2019-10-19,7.692476757736877e-05
2019-10-20,-0.008307235866161111
2019-10-21,-0.0016620682777649387
2019-10-22,-0.02417340924982525
2019-10-23,0.026569306536549986
2019-10-24,0.009151644747775745
2019-10-25,-0.09605524631380169
2019-10-26,0.007955401170840704
2019-10-27,-0.001650821193170171
2019-10-28,0.004441654999275846
2019-10-29,0.005647680845950465
2019-10-30,-0.013848727446528875
2019-10-31,-0.0004967830269837492
2019-11-01,-0.004994544793308298
2019-11-02,-0.0050074319549696655
2019-11-03,-0.01715503202027746
2019-11-04,0.004647048563526379
2019-11-05,-0.007328959932538903
2019-11-06,0.003123126124325415
2019-11-07,-0.02255348825624548
2019-11-08,0.006854638347751907
2019-11-09,-0.021689338816830106
2019-11-10,-0.03504029180841006
2019-11-11,0.0013404466368194257
2019-11-12,-0.006572782522556331
2019-11-13,0.005012733961272664
2019-11-14,0.009144174946033257
2019-11-15,0.0019132398857368837
2019-11-16,-0.00999880650850693
2019-11-17,-0.0193824928002142
2019-11-18,0.040159545404873764
2019-11-19,0.023454325786625985
2019-11-20,0.003913567890779346
2019-11-21,0.1099323866613835
2019-11-22,0.01054813450023051
2019-11-23,0.0007748757919685545
2019-11-24,0.03288394971761677
2019-11-25,-0.009745127436281864
2019-11-26,-7.792670436812532e-05
2019-11-27,-0.0015809220560893955
2019-11-28,-0.00721462103725512
2019-11-29,0.022980501392757535
2019-11-30,-0.005863106348404701
2019-12-01,-0.007974023679095055
2019-12-02,-0.001413907505956269
2019-12-03,-0.005908913540331184
2019-12-04,-0.03614647002747695
2019-12-05,0.0
2019-12-06,0.0013497475041306384
2019-12-07,-0.0024053545283413413
2019-12-08,0.0025742274405655685
2019-12-09,-0.003311181336555613
2019-12-10,0.009546901045613065
2019-12-11,0.0015356903678727107
2019-12-12,0.0034471229781296575
2019-12-13,-0.004825478526620519
2019-12-14,0.0027361518391095796
2019-12-15,-0.004306027286857361
2019-12-16,0.07132202449092873
2019-12-17,0.030426664076244503
2019-12-18,-0.008840658650018707
2019-12-19,-0.0011413594859656095
2019-12-20,0.0032269668627535886
2019-12-21,-0.00978686156020292
2019-12-22,0.03791549955800755
2019-12-23,0.001231362810790948
2019-12-24,-0.0010863661053774898
2019-12-25,0.002862507310166462
2019-12-26,-0.014087532993677376
2019-12-27,-0.0010895619960775704
2019-12-28,0.003999418266433796
2019-12-29,0.025556394789392645
2019-12-30,-0.013801592025746712
2019-12-31,-0.0047876748063957475
2020-01-01,-0.010361522568177461
2020-01-02,0.06261230849130106
2020-01-03,-0.05610783652483309
2020-01-04,0.0016880171494257912
2020-01-05,0.0072576142919176245
2020-01-06,0.0625692819312722
2020-01-07,-0.00020285151269261448
2020-01-08,-0.012231529520883577
2020-01-09,-0.0003423418136290213
2020-01-10,-0.026359562435177453
2020-01-11,-0.0022812236202113256
2020-01-12,0.010686838367864882
2020-01-13,-0.012995555201211872
2020-01-14,0.11502655546355922
2020-01-15,0.000842162455854556
2020-01-16,-0.004143933841824765
2020-01-17,0.003152682505791926
2020-01-18,-0.00020831069086690857
2020-01-19,-0.016106677295744998
2020-01-20,0.0019058843026948935
2020-01-21,-0.006248966163686087
2020-01-22,-0.00320886274944987
2020-01-23,0.005686931190915789
2020-01-24,-0.009353898380133563
2020-01-25,5.587112394067617e-05
2020-01-26,0.002504748780215449
2020-01-27,0.019895044814935314
2020-01-28,0.02558124709717946
2020-01-29,-0.00624245222703701
2020-01-30,0.023991850812684845
2020-01-31,-0.02102130927241308
2020-02-01,-0.002353171879595939
2020-02-02,-0.0036810364083090796
2020-02-03,0.0012464914404597405
2020-02-04,-0.0059380933615161835
2020-02-05,0.013595941940192313
2020-02-06,0.0065690056712119915
2020-02-07,0.006022766410272107
2020-02-08,0.008163695257156434
2020-02-09,0.020095952076204515
2020-02-10,-0.014083665508676346
2020-02-11,-0.0014717722735420047
2020-02-12,0.027493345587279006
2020-02-13,-0.011990751679211487
2020-02-14,0.012324169207512226
2020-02-15,0.023192440732304087
2020-02-16,-0.0028611713487084467
2020-02-17,0.01057619157873857
2020-02-18,-0.0027493433487983943
2020-02-19,-0.011044102564102598
2020-02-20,0.0065876262144382025
2020-02-21,-0.00035442578900957145
2020-02-22,-0.004056728232190054
2020-02-23,-0.0005878067357684147
2020-02-24,-0.030617063048286486
2020-02-25,0.004452192341545702
2020-02-26,0.08046485511561818
2020-02-27,-0.00916535433070853
2020-02-28,0.009877936361613493
2020-02-29,-0.0025889407376513685
2020-03-01,-0.0025404339250494345
2020-03-02,-0.013588761983104991
2020-03-03,-0.006479031352738307
2020-03-04,-0.0006940969475875969
2020-03-05,0.00042805453253214054
2020-03-06,0.015266127925469553
2020-03-07,-0.045292620865140076
2020-03-08,0.07535980810234544
2020-03-09,0.001982774645269192
2020-03-10,-0.006261208335909929
2020-03-11,0.0047449400270696
2020-03-12,0.14283723522853942
2020-03-13,-0.016210760205394914
2020-03-14,0.0007161301428817435
2020-03-15,-0.0034335886161742657
2020-03-16,-0.005102534005385628
2020-03-17,-0.0029842252465456243
2020-03-18,-0.0019211894668699214
2020-03-19,0.02718554939498552
2020-03-20,0.0032047147328611025
2020-03-21,0.00018273493282805475
2020-03-22,-0.005210377447862347
2020-03-23,-0.00705384594454872
2020-03-24,0.0005959924644629577
2020-03-25,-0.0039024523832343894
2020-03-26,0.040875099661837
2020-03-27,-0.016204544404017418
2020-03-28,-0.0031144074906870323
2020-03-29,0.023888877667131103
2020-03-30,-0.04673536355207175
2020-03-31,-0.009278293621776679
2020-04-01,-0.013396742725443445
2020-04-02,0.03234457594941165
2020-04-03,-0.004976892996800486
2020-04-04,0.004678868826778704
2020-04-05,-0.008650814817854235
2020-04-06,0.07229381087718334
2020-04-07,-0.0034546203134246944
2020-04-08,0.002775859063825381
2020-04-09,-0.0001351899418683411
2020-04-10,-0.008447294547889395
2020-04-11,-0.009382873172125383
2020-04-12,-0.04137415688356638
2020-04-13,-0.011548954850356008
2020-04-14,-0.002144467964415697
2020-04-15,0.005365758970661716
2020-04-16,-0.04390368357904317
2020-04-17,-0.0020554613969926416
2020-04-18,0.06915516369155172
2020-04-19,-0.03245932445129407
2020-04-20,0.0034791842779993143
2020-04-21,-0.00013227973683305194
2020-04-22,-0.0247047682709447
2020-04-23,-0.013072222063569061
2020-04-24,0.003826761286775504
2020-04-25,0.011285185131804765
2020-04-26,0.009791066898497736
2020-04-27,-0.013852624447800443
2020-04-28,0.002025146161167335
2020-04-29,0.08484138659963159
2020-04-30,-0.004910931760430781
2020-05-01,-0.00017861868219104515
2020-05-02,0.0024812582295064
2020-05-03,-0.016447976344483473
2020-05-04,0.006321468835561284
2020-05-05,-0.00042011763293714477
2020-05-06,-0.0021615130591413623
2020-05-07,0.0027946593925292085
2020-05-08,-0.005840428298075184
2020-05-09,-0.0003554351397933031
2020-05-10,-0.012625788273178618
2020-05-11,-0.00023780728097955173
2020-05-12,-0.01817959400039415
2020-05-13,0.008292493839466175
2020-05-14,0.026265566432798426
2020-05-15,-0.029580178203515883
2020-05-16,0.0010477700420485903
2020-05-17,-0.005742931511754312
2020-05-18,0.012549519350638416
2020-05-19,0.0073324213406293914
2020-05-20,-0.009682763865500599
2020-05-21,0.010367099543353797
2020-05-22,-0.00986034012405157
2020-05-23,-0.0008087454165381924
2020-05-24,0.018177203728727553
2020-05-25,-0.014639207205750626
2020-05-26,-0.0018254662801510113
2020-05-27,-0.009164571874764604
2020-05-28,0.039403009836926906
2020-05-29,-0.018429226052314673
2020-05-30,0.04421091145621592
2020-05-31,-0.02568894252918319
2020-06-01,0.020172622773952043
2020-06-02,-0.052819177062728984
2020-06-03,-4.135307253327891e-05
2020-06-04,-0.0069338185627834115
2020-06-05,-0.0010202665186007653
2020-06-06,-0.001973140280547181
2020-06-07,-0.017375686569346183
2020-06-08,-0.0006659440465309752
2020-06-09,-0.0029207636520888203
2020-06-10,-0.0005830199008866055
2020-06-11,-0.0029737132287553925
